,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-10-30,多摩川,1,6.85,6.8,6.79,6.77,6.8,6.71,0.13,0.3,0.23,0.02,0.1,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,川　尻　　泰　輔,窪　田　　好　弘,高　野　　心　吾,石　橋　　道　友,富　永　　修　一,中　島　　　　航,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,2,晴,55.7,53.2,50.5,52.2,51.6,49.5,1
1,2019-10-30,蒲　郡,1,6.61,6.72,6.69,6.7,6.76,6.7,0.19,0.06,0.11,0.06,0.09,0.35,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,大須賀　　　　友,今　泉　　和　則,倉　尾　　大　介,松　本　　浩　貴,片　岡　　大　地,横　川　　光　弥,16.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,0,晴,52.1,51.8,53.4,51.1,51.1,55.6,1
2,2019-10-30,常　滑,1,6.67,6.71,6.75,6.66,6.67,6.7,0.11,0.16,0.1,0.02,0.06,0.12,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,後　藤　　陽　介,川　合　　理　司,中　島　　浩　哉,志　道　　吉　和,宮　田　　政　勝,増　田　　弘　喜,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,0,晴,55.3,60.6,55.6,51.0,52.7,53.2,1
3,2019-10-30,　津　,1,6.65,6.65,6.68,6.7,6.66,6.73,0.03,0.01,0.03,0.1,0.08,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,岡　村　　慶　太,坂　本　　徳　克,関　　　　　　道,宇　土　　泰　就,内　山　　峻　輔,近　藤　　雄一郎,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,1,晴,50.5,52.3,54.5,53.8,52.4,55.0,2
4,2019-10-30,びわこ,1,6.63,6.62,6.75,6.77,6.74,6.72,0.15,0.09,0.35,0.15,0.25,0.16,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,田　中　　辰　彦,山　口　　修　路,松　本　　真　吾,中　北　　将　史,西　川　　真　人,大　西　　　　賢,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,2,晴,53.8,51.0,50.0,52.1,56.0,51.5,1
5,2019-10-30,住之江,1,6.76,6.72,6.73,6.77,6.8,6.79,0.01,0.12,0.02,0.08,0.12,0.23,1,2,3,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,0,沢　田　　昭　宏,萩　原　　知　哉,永　嶋　　裕　一,吉　田　　健太郎,関　根　　彰　人,山　田　　真　聖,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,1,晴,53.7,52.4,55.1,51.0,51.9,54.2,1
6,2019-10-30,尼　崎,1,6.62,6.6,6.63,6.75,6.65,6.69,0.02,0.43,0.27,0.12,0.1,0.16,1,2,3,4,6,5.0,1,0,0,0,0,0,0,0,0,0,0,0,和　田　　拓　也,中　　　　亮　太,佐　藤　　駿　介,佐　藤　　博　亮,数　原　　　　魁,山　崎　　鉄　平,21.4,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.4,0,晴,51.0,53.6,51.5,52.5,50.5,51.0,2
7,2019-10-30,鳴　門,1,6.67,6.75,6.76,6.84,6.7,6.78,0.07,0.19,0.15,0.12,0.06,0.22,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,高　田　　　　明,大　町　　利　克,井　上　　尚　悟,上　野　　秀　和,豊　田　　　　聡,田　頭　　虎　親,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,1,晴,50.0,53.7,51.6,56.4,52.1,54.3,1
8,2019-10-30,宮　島,1,6.71,6.7,6.72,6.77,6.71,6.75,0.01,0.07,0.11,0.18,0.13,0.21,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,渡　邉　　優　美,角　　　　ひとみ,水　口　　由　紀,柳　澤　　千　春,真　子　　奈津実,茶　谷　　　　桜,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,2,晴,47.9,45.5,47.5,47.0,46.0,47.0,2
9,2019-10-30,下　関,1,6.63,6.77,6.7,6.67,6.66,6.75,0.18,0.42,0.12,0.15,0.2,0.17,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,清　水　　攻　二,小　菅　　文　隆,河　相　　秀　行,水　長　　照　雄,北　川　　敏　弘,渡　邊　　哲　也,16.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,51.0,61.6,51.0,51.0,51.0,52.8,1
10,2019-10-30,唐　津,1,6.69,6.66,6.68,6.67,6.61,6.71,0.07,0.02,0.1,0.1,0.16,0.3,1,6,5,2,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,上　平　　真　二,大　川　　茂　実,田　中　　太一郎,谷　口　　知　優,盛　本　　真　輔,山　口　　貢　輝,21.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,18.0,2,晴,52.6,50.5,51.0,51.2,51.0,51.1,2
11,2019-10-30,大　村,1,6.77,6.68,6.77,6.68,6.72,6.73,0.08,0.02,0.21,0.04,0.03,0.14,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,山　崎　　昂　介,勝　浦　　真　帆,塩　田　　雄　一,木　場　　悠　介,羽　野　　　　諒,香　月　　大　介,16.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,23.0,0,晴,51.3,47.1,50.0,52.5,53.2,51.3,0
12,2019-10-30,多摩川,2,6.86,6.91,6.82,6.85,6.93,6.88,0.16,0.18,0.09,0.02,0.04,0.01,1,2,4,5,3,6.0,0,0,1,1,0,1,0,0,0,0,0,0,渡　辺　　史　之,河　合　　三　弘,山　口　　隆　史,中　田　　友　也,間　嶋　　仁　志,鈴　木　　孝　明,19.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.5,2,晴,51.0,51.6,51.0,54.8,53.3,56.6,2
13,2019-10-30,蒲　郡,2,6.72,6.74,6.72,6.78,6.73,6.73,0.11,0.04,0.11,0.16,0.04,0.03,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,前　田　　義　哲,宇　野　　博　之,浦　田　　晃　嗣,豊　田　　訓　靖,広　瀬　　聖　仁,金　子　　猛　志,23.0,-0.5,-0.5,-0.5,-0.5,0.0,0.0,20.0,1,晴,53.6,53.6,53.9,51.2,52.4,55.7,2
14,2019-10-30,常　滑,2,6.64,6.65,6.64,6.69,6.7,6.8,0.31,0.09,0.16,0.12,0.09,0.0,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,大　田　　　　誠,松　浦　　博　人,阪　本　　勇　介,堀　本　　裕　也,高　橋　　直　哉,齋　藤　　和　政,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,0,晴,51.0,53.8,53.6,50.0,52.2,51.6,1
15,2019-10-30,　津　,2,6.74,6.72,6.66,6.68,6.76,6.73,0.18,0.01,0.01,0.03,0.07,0.04,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,牟　田　　奨　太,山　根　　大　樹,畑　　　　竜　生,森　　　　照　夫,岡　　　　悠　平,鈴　木　　慶　太,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,1,晴,55.2,54.4,51.0,55.6,56.3,54.1,2
16,2019-10-30,びわこ,2,6.75,6.65,6.75,6.61,6.69,6.78,0.09,0.01,0.06,0.02,0.01,0.04,1,2,3,4,6,5.0,1,0,0,1,0,0,0,0,0,0,0,0,山　本　　修　次,小　森　　信　雄,落　合　　　　純,柳　田　　英　明,石　原　　　　光,藤　原　　孝　斗,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,2,晴,53.7,51.0,52.4,51.5,49.5,54.6,4
17,2019-10-30,住之江,2,6.76,6.87,6.7,6.87,6.79,6.8,0.28,0.11,0.08,0.16,0.05,0.02,1,2,3,4,5,6.0,0,0,0,0,1,1,0,0,0,0,0,0,富　澤　　祐　作,木　山　　和　幸,佐　藤　　大　佑,金　光　　佑　治,上　田　　隆　章,幸　野　　史　明,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,1,晴,53.7,49.0,52.7,51.1,52.3,51.0,1
18,2019-10-30,尼　崎,2,6.65,6.58,6.77,6.57,6.65,6.71,0.15,0.09,0.13,0.02,0.01,0.22,1,2,3,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,0,宮　田　　龍　馬,西　尾　　亮　輔,鈴　木　　雅　希,福　田　　慶　尚,藤　原　　啓史朗,畑　田　　汰　一,20.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.9,0,晴,53.0,51.1,53.8,52.6,51.0,51.0,0
19,2019-10-30,鳴　門,2,6.64,6.7,6.75,6.77,6.8,6.74,0.05,0.06,0.01,0.08,0.11,0.15,1,2,3,4,5,6.0,0,1,1,1,0,0,0,0,0,0,0,0,松　尾　　　　祭,村　岡　　賢　人,吉　田　　　　光,藤　井　　　　徹,高　橋　　　　勲,三　川　　昂　暁,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,1,晴,51.0,51.4,49.5,51.0,55.0,52.6,1
20,2019-10-30,宮　島,2,6.67,6.73,6.71,6.76,6.64,6.71,0.08,0.09,0.14,0.17,0.17,0.19,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,村　上　　奈　穂,森　岡　　真　希,山　本　　梨　菜,藤　崎　　小百合,藤　田　　美　代,定　野　　久　恵,17.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,3,晴,46.5,47.6,48.3,47.8,44.5,48.1,1
21,2019-10-30,下　関,2,6.72,6.69,6.71,6.74,6.72,6.78,0.08,0.01,0.08,0.01,0.05,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,松　田　　英　数,阪　本　　聖　秀,池　田　　真　治,若女井　　　　正,向　　　　達　哉,小　川　　晃　司,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,20.0,1,晴,51.1,51.0,53.2,51.2,52.0,49.5,1
22,2019-10-30,唐　津,2,6.7,6.74,6.71,6.72,6.7,6.68,0.01,0.14,0.03,0.11,0.04,0.09,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,矢　後　　　　剛,小　畑　　実　成,山　下　　流　心,森　田　　昭　彦,安河内　　　　健,末　永　　和　也,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,3,晴,53.6,51.0,53.5,55.6,55.3,51.6,3
23,2019-10-30,大　村,2,6.89,6.67,6.69,6.62,6.64,6.71,0.11,0.02,0.02,0.01,0.09,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,玄　馬　　　　徹,小　野　　勇　作,佐　藤　　　　悠,福　島　　陽　子,松　本　　　　峻,河　上　　年　昭,20.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,23.0,1,晴,51.0,50.0,52.3,47.1,52.6,56.0,2
24,2019-10-30,多摩川,3,6.79,6.96,6.81,6.77,6.82,6.83,0.08,0.18,0.05,0.14,0.16,0.19,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,井　上　　恵　一,三　浦　　洋次朗,岩　田　　優　一,峰　重　　侑　治,川　村　　正　輝,海老澤　　泰　行,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.5,2,晴,52.8,51.1,50.5,53.3,50.5,54.0,0
25,2019-10-30,蒲　郡,3,6.68,6.69,6.79,6.71,6.74,6.68,0.03,0.28,0.06,0.04,0.19,0.19,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,松　下　　直　也,谷　津　　幸　宏,竹　上　　真　司,久　田　　　　武,樋　口　　　　亮,岡　部　　　　浩,23.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,51.2,52.0,51.0,51.9,51.6,51.0,2
