,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-10-26,桐　生,1,6.81,6.86,6.84,6.79,6.81,6.87,0.33,0.34,0.15,0.14,0.08,0.04,1,2,3,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,0,長　田　　光　子,間　庭　　菜　摘,池　田　　浩　美,清　水　　沙　樹,金　子　　千　穂,今　井　　裕　梨,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,曇り,50.2,49.6,51.1,46.0,45.0,45.5,2
1,2019-10-26,江戸川,1,6.68,6.74,6.72,6.66,6.66,6.73,0.03,0.06,0.07,0.09,0.03,0.04,1,2,3,4,5,6.0,1,0,0,1,0,1,0,0,0,0,0,0,酒　井　　陽　祐,宮　嵜　　隆太郎,行　谷　　吉　範,久　永　　祥　平,松　本　　純　平,高　木　　圭　右,22.0,0.0,0.0,0.5,1.0,0.5,0.0,18.0,10,曇り,51.0,60.2,52.2,51.0,54.7,55.7,3
2,2019-10-26,多摩川,1,6.77,6.74,6.83,6.7,6.8,6.86,0.12,0.25,0.07,0.09,0.18,0.09,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,河　合　　三　弘,椎　名　　政　浩,富　永　　修　一,宮　本　　夏　樹,渡　辺　　史　之,宮　地　　孝四朗,21.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,2,曇り,51.4,51.0,51.3,51.8,50.5,53.8,1
3,2019-10-26,常　滑,1,6.74,6.76,6.71,6.76,6.79,6.73,0.11,0.23,0.18,0.05,0.12,0.05,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,廣　瀬　　真　也,三　宅　　健　太,山　本　　寛　久,宮　野　　　　仁,中　島　　浩　哉,佐　藤　　大　騎,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,3,晴,49.5,52.4,51.0,52.8,55.1,51.0,4
4,2019-10-26,三　国,1,6.63,6.67,6.66,6.67,6.66,6.62,0.03,0.15,0.21,0.01,0.04,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,古　川　　誠　之,吉　村　　茂　樹,杉　村　　賢　也,池　上　　裕　次,林　　　　恵　祐,品　川　　二千翔,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,1,晴,54.6,59.0,52.4,51.1,57.4,49.5,1
5,2019-10-26,びわこ,1,6.75,6.73,6.7,6.79,6.85,6.72,0.17,0.21,0.13,0.18,0.09,0.18,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,奥　田　　　　誠,岩　永　　節　也,峰　重　　力　也,豊　田　　　　聡,田　川　　大　貴,吉　武　　真　也,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,1,晴,52.1,51.5,52.7,52.2,52.0,51.2,0
6,2019-10-26,丸　亀,1,6.88,6.81,6.82,6.77,6.85,6.85,0.05,0.02,0.05,0.02,0.08,0.21,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,杉　田　　篤　光,松　下　　知　幸,花　本　　夏　樹,畔　柳　　俊　吾,益　田　　啓　司,中　田　　元　泰,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,2,雨,51.0,50.5,53.0,52.2,51.9,52.5,2
7,2019-10-26,児　島,1,6.85,6.77,6.69,6.8,6.76,6.84,0.04,0.02,0.08,0.11,0.05,0.04,1,2,5,3,4,6.0,0,0,0,0,0,1,0,0,0,0,0,0,萩　原　　秀　人,三　角　　哲　男,池　永　　　　太,上　野　　真之介,深　川　　真　二,大　上　　卓　人,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,1,曇り,51.6,51.1,51.0,51.0,50.5,51.0,1
8,2019-10-26,下　関,1,6.62,6.72,6.71,6.74,6.75,6.71,0.07,0.08,0.07,0.03,0.2,0.18,1,2,6,3,4,5.0,0,1,0,1,0,0,0,0,0,0,0,0,清　水　　攻　二,富　永　　　　茂,池　田　　真　治,加　藤　　知　弘,河　相　　秀　行,前　川　　竜　次,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,21.0,1,晴,51.0,51.0,53.6,57.2,51.0,51.3,1
9,2019-10-26,若　松,1,6.75,6.72,6.8,6.84,6.79,6.87,0.04,0.02,0.07,0.15,0.06,0.06,1,2,3,4,5,6.0,1,1,1,1,1,1,0,0,0,0,0,0,松　下　　誉　士,中　野　　和　裕,渡　邉　　俊　介,溝　口　　海義也,宮　西　　真　昭,下　出　　秀　明,17.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,22.0,4,晴,51.1,51.1,49.5,52.6,50.5,60.1,4
