,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-05-21,桐　生,1,6.76,6.66,6.78,6.7,6.76,6.77,0.05,0.08,0.04,0.13,0.11,0.18,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,吉　田　　　　稔,安　東　　　　将,和　合　　俊　介,福　島　　勇　樹,渡　辺　　史　之,久　永　　祥　平,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.4,51.0,58.4,52.0,50.0,51.0
1,2019-05-21,平和島,1,7.18,7.22,7.24,7.09,7.04,7.16,0.07,0.22,0.06,0.18,0.59,0.07,1,2,3,4,5,6.0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,松　下　　知　幸,渡　部　　　　悟,深　澤　　　　勉,向　後　　龍　一,鈴　木　　孝　明,中　島　　　　航,-0.5,-0.5,0.0,0.0,0.0,-0.5,50.0,51.8,53.2,51.3,53.4,52.3
2,2019-05-21,びわこ,1,6.81,6.86,6.79,6.91,6.83,6.86,0.08,0.15,0.16,0.07,0.01,0.03,1,2,3,4,5,6.0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,木　山　　和　幸,西　川　　真　人,深　山　　祐　二,河　上　　哲　也,谷　　　　勝　幸,宇留田　　翔　平,-0.5,-0.5,-0.5,0.0,0.0,-0.5,49.0,55.2,51.4,52.5,54.3,54.4
3,2019-05-21,児　島,1,6.84,6.85,6.85,6.73,6.88,6.81,0.12,0.24,0.23,0.07,0.16,0.17,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,山　下　　和　彦,内　田　　　　圭,冨　好　　祐　真,谷　村　　啓　司,岸　本　　雄　貴,粟　田　　　　祥,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.0,56.2,53.0,50.5,63.1,57.2
4,2019-05-21,宮　島,1,6.7,6.74,6.73,6.75,6.78,6.75,0.08,0.08,0.04,0.1,0.0,0.03,1,5,2,3,4,6.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,前　田　　篤　哉,池　田　　真　治,福　田　　　　理,森　　　　照　夫,小　菅　　文　隆,石　原　　　　翼,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,53.4,52.8,54.3,61.9,50.0
5,2019-05-21,徳　山,1,6.99,6.93,6.94,7.0,7.03,7.01,0.15,0.23,0.19,0.15,0.14,0.29,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,妹　尾　　忠　幸,金　児　　隆　太,野　口　　勝　弘,松　村　　康　太,中　田　　友　也,山　田　　晃　大,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.8,50.5,52.2,51.6,54.4,51.5
6,2019-05-21,下　関,1,6.68,6.71,6.72,6.74,6.84,6.73,0.25,0.19,0.46,0.26,0.51,0.36,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,岩　崎　　芳　美,武　藤　　綾　子,本　部　　めぐみ,入　船　　幸　子,柳　澤　　千　春,芦　村　　幸　香,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,47.6,47.0,47.1,44.0,47.0,43.5
7,2019-05-21,若　松,1,6.82,6.83,6.82,6.75,6.79,6.76,0.02,0.03,0.01,0.09,0.08,0.14,1,2,3,4,5,6.0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,大　西　　隆　洋,西　村　　　　歩,田　山　　和　広,来　田　　衣　織,新　開　　　　航,石　田　　貴　洋,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,56.3,47.0,54.4,47.3,51.0,51.1
8,2019-05-21,福　岡,1,6.88,6.85,6.89,6.85,6.86,6.89,0.19,0.04,0.01,0.01,0.03,0.01,1,2,3,4,5,6.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,竹　井　　奈　美,長　嶋　　万　記,守　屋　　美　穂,日　高　　逸　子,遠　藤　　エ　ミ,松　本　　晶　恵,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,47.0,49.0,45.5,47.0,46.5,46.5
9,2019-05-21,大　村,1,6.87,6.87,6.86,6.82,6.84,6.89,0.11,0.11,0.29,0.19,0.12,0.01,1,2,3,4,5,6.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,尾　崎　　鉄　也,孫　崎　　百　世,今　林　　由　喜,高　木　　圭　大,森　下　　愛　梨,山　戸　　信　二,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,55.3,47.0,51.2,51.4,50.7,51.3
