date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,flying_1,flying_2,flying_3,flying_4,flying_5,flying_6,late_1,late_2,late_3,late_4,late_5,late_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
2019-06-04,桐　生,1,6.75,6.83,6.75,6.76,6.73,6.7,.01,.07,.29,.16,.22,0.19,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,真　庭　　明　志,中　島　　孝　平,水　摩　　　　敦,深　谷　　知　博,中　田　　元　泰,高　野　　哲　史,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,25.0,1,曇り,51.0,51.0,51.0,51.0,51.9,51.2,1
2019-06-04,江戸川,1,6.62,6.62,6.55,6.57,6.53,6.68,.01,.05,.14,.10,.03,0.21,1,2,3,4,5,6.0,1,0,0,1,0,0,0,0,0,0,0,0,鈴　木　　成　美,小　芦　　るり華,喜　多　　那由夏,清　埜　　翔　子,金　子　　千　穂,中　北　　　　涼,25.0,0.0,0.0,-0.5,0.5,0.5,0.0,24.0,5,曇り,44.5,50.3,48.4,49.3,47.0,47.6,7
2019-06-04,多摩川,1,6.73,6.79,6.76,6.76,6.82,6.81,.01,.12,.17,.01,.03,0.29,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,藤　山　　翔　大,伏　見　　　　卓,吉　田　　　　稔,川　北　　浩　貴,亀　山　　高　雅,松　本　　純　平,25.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,25.5,2,曇り,51.0,52.7,53.3,51.0,52.2,54.2,3
2019-06-04,浜名湖,1,6.69,6.66,6.64,6.65,6.66,6.65,.03,.15,.03,.06,.15,0.25,1,2,3,5,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,鈴　木　　孝　之,谷　口　　健　一,山　川　　雄　大,大　塚　　雅　治,岸　本　　　　隆,沼　田　　克　彦,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,23.0,1,曇り,56.4,55.0,51.0,52.0,56.0,51.0,2
2019-06-04,常　滑,1,6.70,6.78,6.74,6.72,6.77,6.68,.10,.30,.13,.23,.02,0.02,1,2,3,4,5,6.0,0,0,0,0,1,1,0,0,0,0,0,0,中　澤　　宏　奈,遠　藤　　晃　司,太　田　　　　潮,富　澤　　祐　作,河　相　　秀　行,赤　井　　星璃菜,24.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,24.0,1,晴,46.0,52.3,54.5,53.4,50.5,52.0,2
2019-06-04,三　国,1,6.74,6.77,6.78,6.75,6.75,6.76,.25,.12,.08,.12,.34,0.23,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,高　橋　　正　男,吉　村　　茂　樹,渡　邉　　俊　介,林　　　　恵　祐,上　村　　慎太郎,横　川　　光　弥,24.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,25.0,2,晴,52.7,61.1,50.0,57.5,51.0,56.3,4
2019-06-04,丸　亀,1,6.75,6.76,6.82,6.79,6.80,6.98,.10,.11,.02,.11,.21,0.14,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,加　瀬　　智　宏,白　石　　浩　二,竹　腰　　正　樹,松　浦　　博　人,荒　牧　　凪　沙,木　村　　恒　一,22.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,17.0,1,曇り,52.1,51.0,51.1,56.5,51.7,58.1,1
2019-06-04,児　島,1,6.85,6.80,6.70,6.74,6.77,6.72,.15,.02,.02,.07,.01,0.11,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,柳　生　　泰　二,仲　谷　　颯　仁,福　島　　勇　樹,浅　見　　昌　克,立　間　　充　宏,佐　藤　　博　亮,24.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,1,曇り,52.9,50.5,51.1,51.0,54.8,51.1,1
2019-06-04,徳　山,1,7.07,7.00,7.09,7.04,7.10,7.07,.18,.17,.22,.22,.04,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,柳　田　　英　明,白　井　　弘　文,今　村　　賢二郎,中　北　　将　史,増　田　　　　進,日　笠　　勝　弘,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,雨,51.1,53.9,57.4,52.4,51.7,50.5,1
2019-06-04,若　松,1,7.16,7.21,7.17,6.97,7.08,7.07,.04,.05,.09,.18,.30,0.1,1,2,3,4,5,6.0,0,1,1,0,0,0,0,0,0,0,0,0,古　賀　　勝　則,二　宮　　博　貴,宇　野　　博　之,丸　山　　龍太郎,山　戸　　信　二,中　尾　　智　博,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,24.0,6,曇り,56.1,51.0,54.3,51.0,51.6,52.8,6
