,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-10-25,桐　生,1,6.87,6.76,6.79,6.88,6.86,6.87,0.06,0.05,0.02,0.17,0.2,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,今　井　　裕　梨,渋　田　　治　代,入　船　　幸　子,今　井　　美　亜,間　庭　　菜　摘,久保田　　美　紀,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,0,雨,46.0,47.0,44.0,47.2,49.4,47.5,0
1,2019-10-25,江戸川,1,6.7,6.61,6.64,6.62,6.74,6.71,0.02,0.01,0.02,0.13,0.04,0.01,1,2,3,4,5,6.0,0,0,1,0,1,0.0,0,0,0,0,0,0,大　西　　　　賢,長　野　　道　臣,高　木　　圭　右,大　塚　　雅　治,宮　嵜　　隆太郎,福　嶋　　智　之,16.0,0.5,0.0,0.0,0.0,0.0,0.5,18.0,10,雨,51.3,52.1,54.5,51.3,60.0,52.5,5
2,2019-10-25,多摩川,1,6.72,6.79,6.79,6.82,6.8,6.72,0.12,0.23,0.4,0.16,0.19,0.18,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,平　見　　真　彦,中　田　　友　也,武　田　　信　一,沖　島　　広　和,國　分　　将太郎,峰　重　　侑　治,14.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,2,曇り,52.7,55.4,58.9,56.0,52.0,53.7,3
3,2019-10-25,常　滑,1,6.99,6.95,7.02,7.04,6.96,6.99,0.13,0.01,0.05,0.07,0.01,0.11,1,2,3,4,5,6.0,1,0,1,0,0,0.0,0,0,0,0,0,0,堀　本　　裕　也,阪　本　　勇　介,宮　田　　政　勝,後　藤　　陽　介,佐　藤　　大　騎,大　庭　　元　明,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,2,曇り,49.0,53.9,51.2,54.5,51.0,55.2,3
4,2019-10-25,三　国,1,6.65,6.72,6.66,6.66,6.63,6.75,0.07,0.02,0.14,0.26,0.09,0.37,1,2,5,3,6,4.0,1,0,0,0,0,0.0,0,0,0,0,0,0,重　木　　輝　彦,庄　司　　孝　輔,田　邉　　亮　蔵,中　島　　秀　治,吉　村　　茂　樹,田　中　　浩　之,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,1,曇り,49.0,54.3,54.3,52.4,59.3,51.2,2
5,2019-10-25,びわこ,1,6.72,6.73,6.83,6.76,6.82,6.84,0.21,0.15,0.34,0.17,0.09,0.12,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,森　永　　　　隆,石　井　　裕　美,森　下　　愛　梨,峰　重　　力　也,黄金井　　力　良,高　憧　　四　季,17.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,19.0,2,曇り,51.0,48.8,51.2,53.3,54.7,46.5,2
6,2019-10-25,鳴　門,1,6.74,6.8,6.8,6.84,6.96,6.78,0.01,0.18,0.02,0.21,0.16,0.02,1,2,3,4,5,6.0,1,0,0,0,0,1.0,0,0,0,0,0,0,古　澤　　光　紀,宮　崎　　光　基,古　賀　　智　之,鈴　谷　　一　平,中　村　　日　向,重　冨　　勇　哉,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,4,曇り,53.1,53.9,51.4,54.8,54.4,54.5,4
7,2019-10-25,丸　亀,1,6.87,6.93,6.81,6.92,6.96,6.94,0.02,0.08,0.09,0.01,0.02,0.03,1,2,3,4,5,6.0,0,1,1,0,1,1.0,0,0,0,0,0,0,中　田　　元　泰,藤　川　　利　文,乙　津　　康　志,花　本　　夏　樹,永　田　　義　紘,芹　澤　　克　彦,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,22.0,1,曇り,52.5,52.0,51.0,53.0,50.5,50.5,1
8,2019-10-25,児　島,1,6.79,6.81,6.9,6.84,6.81,6.81,0.1,0.01,0.08,0.04,0.03,0.04,1,2,3,5,4,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,遠　藤　　エ　ミ,平　本　　真　之,萩　原　　秀　人,小　野　　生　奈,前　本　　泰　和,山　口　　達　也,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,21.0,1,曇り,44.5,52.4,52.0,46.0,51.0,51.0,1
9,2019-10-25,若　松,1,6.94,6.87,6.87,6.89,6.9,6.93,0.04,0.08,0.06,0.07,0.04,0.03,1,2,3,4,6,5.0,1,0,1,0,0,0.0,0,0,0,0,0,0,守　屋　　大　地,松　下　　誉　士,溝　口　　海義也,宮　地　　博　士,篠　原　　飛　翔,深　川　　和　仁,20.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,21.0,4,曇り,51.0,51.1,52.8,52.2,53.1,55.2,4
10,2019-10-25,芦　屋,1,6.77,6.94,6.81,6.84,6.8,6.81,0.22,0.09,0.37,0.28,0.06,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,森　野　　正　弘,澤　崎　　雄　哉,幸　野　　史　明,池　田　　剛　規,嶋　田　　貴　支,丹　下　　　　健,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,20.0,5,晴,52.9,51.0,51.0,51.0,52.0,52.2,5
11,2019-10-25,福　岡,1,6.8,6.85,6.89,6.89,6.9,6.81,0.02,0.15,0.15,0.07,0.25,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,河　野　　　　大,笠　　　　雅　雄,井　上　　　　茂,原　田　　富士男,来　田　　衣　織,曾　根　　孝　仁,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,3,曇り,51.0,60.9,51.2,52.1,48.4,52.8,3
12,2019-10-25,大　村,1,6.9,6.79,6.89,6.78,6.72,6.71,0.09,0.26,0.04,0.07,0.1,0.09,1,2,3,4,5,6.0,1,0,0,1,1,1.0,0,0,0,0,0,0,笠　井　　広　幸,重　富　　伸　也,加　藤　　裕　太,井　川　　真　人,山　口　　哲　治,森　　　　貴　洋,21.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,24.0,1,晴,59.2,53.3,53.7,56.2,49.0,53.8,2
13,2019-10-25,桐　生,2,6.7,6.7,6.83,6.76,6.82,6.8,0.06,0.27,0.14,0.23,0.44,0.09,1,5,2,3,4,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,孫　崎　　百　世,池　田　　紫　乃,田　村　　美　和,島　倉　　　　都,赤　澤　　文　香,池　田　　浩　美,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,雨,46.5,45.0,52.8,46.0,46.0,51.0,1
14,2019-10-25,江戸川,2,6.68,6.64,6.55,6.67,6.69,6.6,0.2,0.19,0.18,0.01,0.15,0.07,1,2,3,4,5,6.0,1,1,1,1,1,0.0,0,0,0,0,0,0,橋　本　　　　明,小　川　　知　行,大　場　　広　孝,樋　口　　喜　彦,西　舘　　　　健,梶　山　　涼　斗,15.0,0.0,1.0,0.5,0.5,0.0,0.5,18.0,5,雨,52.5,52.0,56.2,53.0,54.8,50.5,5
15,2019-10-25,多摩川,2,6.87,6.83,6.9,6.91,6.81,6.76,0.08,0.13,0.2,0.03,0.03,0.06,1,2,3,4,5,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,本　部　　真　吾,島　村　　隆　幸,岩　田　　優　一,宮　地　　孝四朗,黒　柳　　浩　孝,中　島　　　　航,14.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.5,2,雨,54.3,51.0,51.0,53.6,55.4,50.5,2
16,2019-10-25,常　滑,2,6.78,6.78,6.74,6.8,6.76,6.71,0.01,0.11,0.04,0.2,0.02,0.05,1,2,3,4,5,6.0,1,0,0,0,1,1.0,0,0,0,0,0,0,齋　藤　　和　政,川　合　　理　司,松　本　　勝　也,相　原　　利　章,塩　田　　北　斗,松　浦　　博　人,16.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,2,雨,52.0,60.4,50.5,52.2,51.4,53.3,5
17,2019-10-25,三　国,2,6.75,6.66,6.77,6.66,6.71,6.72,0.01,0.17,0.22,0.14,0.1,0.07,1,2,3,4,5,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,川　島　　圭　司,繁野谷　　圭　介,一　色　　雅　昭,星　野　　政　彦,永　井　　亮　次,渡　邉　　　　健,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,0,雨,51.1,51.1,54.5,53.7,52.0,55.4,0
18,2019-10-25,びわこ,2,6.86,6.81,6.76,6.73,6.73,6.66,0.12,0.1,0.34,0.04,0.02,0.06,1,2,3,4,6,5.0,0,0,0,0,1,0.0,0,0,0,0,0,0,豊　田　　　　聡,中　西　　宏　文,田　中　　和　也,梶　原　　　　正,上　田　　紗　奈,坂　口　　　　周,16.0,-0.5,-0.5,-0.5,0.0,-0.5,0.0,19.0,1,雨,52.1,51.0,53.1,54.5,46.0,51.2,1
19,2019-10-25,鳴　門,2,6.68,6.7,6.81,6.79,6.66,6.63,0.38,0.17,0.09,0.17,0.14,0.12,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,富　永　　正　人,坂　東　　　　満,本　岡　　勝　利,加　藤　　　　翔,坂　口　　貴　彦,田　中　　辰　彦,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,2,雨,51.9,53.0,54.1,51.4,54.4,53.1,2
20,2019-10-25,丸　亀,2,6.86,6.94,6.8,6.89,6.77,6.84,0.07,0.12,0.07,0.01,0.05,0.12,1,2,3,4,5,6.0,0,0,0,0,1,0.0,0,0,0,0,0,0,齋　藤　　　　勇,安　藤　　裕　貴,嶋　　　　義　信,吉　永　　泰　弘,田　中　　宏　樹,大　塚　　浩　二,21.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,22.0,3,曇り,51.0,53.7,53.1,53.8,51.4,51.0,3
21,2019-10-25,児　島,2,6.83,6.83,6.78,6.85,6.88,6.91,0.07,0.19,0.09,0.02,0.05,0.08,1,2,3,4,5,6.0,0,0,0,0,1,1.0,0,0,0,0,0,0,市　川　　哲　也,寺　田　　千　恵,石　渡　　鉄　兵,吉　川　　元　浩,井　口　　佳　典,川　北　　浩　貴,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,1,曇り,51.0,45.5,51.0,50.5,51.7,51.0,2
22,2019-10-25,若　松,2,6.86,6.9,6.87,6.84,6.88,6.85,0.12,0.0,0.02,0.02,0.03,0.02,1,2,3,4,5,6.0,0,0,1,1,1,0.0,0,0,0,0,0,0,小　澤　　和　也,太　田　　　　潮,柴　田　　友　和,横　澤　　剛　治,下　出　　秀　明,宮　下　　元　胤,23.0,0.0,-0.5,-0.5,0.0,-0.5,-0.5,21.0,3,曇り,55.8,55.0,50.5,54.3,59.6,52.0,3
23,2019-10-25,芦　屋,2,6.83,6.81,6.84,6.85,6.8,6.89,0.04,0.03,0.01,0.09,0.13,0.22,1,4,2,3,5,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,永　嶋　　裕　一,寺　島　　吉　彦,原　田　　正　己,赤　岩　　善　生,市　川　　美　宏,石　田　　貴　洋,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,54.4,49.5,50.5,51.9,51.5,51.3,1
24,2019-10-25,福　岡,2,6.87,6.88,6.87,6.84,6.88,6.92,0.1,0.07,0.06,0.05,0.02,0.01,1,2,3,4,5,6.0,0,0,0,0,1,0.0,0,0,0,0,0,0,星　　　　栄　爾,中　村　　晃　朋,楠　原　　翔　太,渡　邊　　雄一郎,江　頭　　賢　太,津　田　　裕　絵,21.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,3,晴,51.8,52.2,52.1,50.5,52.2,49.3,2
