,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-10-08,桐　生,1,6.78,6.66,6.66,6.83,6.82,6.79,0.05,0.09,0.06,0.09,0.09,0.01,1,2,3,4,5,6.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,今　泉　　　　徹,松　本　　真　吾,塩　田　　雄　一,丸　尾　　義　孝,河　上　　哲　也,萩　原　　善　行,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.1,50.5,51.4,52.3,49.0
1,2019-10-08,江戸川,1,6.89,7.02,7.0,6.97,6.95,6.94,0.01,0.09,0.19,0.04,0.19,0.28,1,2,3,4,5,6.0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,山　川　　雄　大,松　尾　　基　成,原　田　　正　己,松　本　　庸　平,大　塚　　雅　治,宮　村　　勇　哉,0.0,0.5,0.5,0.0,0.0,0.5,50.5,54.5,51.6,51.0,51.1,54.4
2,2019-10-08,平和島,1,6.8,6.84,6.8,6.86,6.82,6.83,0.08,0.06,0.09,0.13,0.23,0.04,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,杉　山　　裕　也,田　中　　信一郎,中　野　　次　郎,上　村　　純　一,松　尾　　昂　明,今　泉　　友　吾,-0.5,-0.5,0.0,-0.5,-0.5,0.0,52.4,52.1,51.0,51.0,51.0,51.0
3,2019-10-08,蒲　郡,1,6.72,6.8,6.76,6.69,6.75,6.78,0.03,0.05,0.13,0.01,0.04,0.06,1,2,3,5,6,4.0,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,山ノ内　　雅　人,貫地谷　　直　人,富　永　　修　一,滝　沢　　　　崚,山　本　　修　次,川　俣　　昌　史,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.5,55.8,51.7,53.1,54.6,51.1
4,2019-10-08,　津　,1,6.81,6.83,6.82,6.8,6.81,6.77,0.01,0.03,0.04,0.06,0.01,0.05,1,2,3,5,6,4.0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,眞　田　　英　二,塩　崎　　優　司,宮　本　　裕　之,田　嶋　　　　塁,加　藤　　知　弘,八　木　　治　樹,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.3,51.0,52.2,56.1,53.0
5,2019-10-08,びわこ,1,6.77,6.76,6.81,6.82,6.8,6.77,0.15,0.09,0.18,0.2,0.21,0.18,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,木　村　　仁　紀,谷　　　　勝　幸,米　田　　隆　弘,井　川　　正　人,佐　藤　　　　旭,林　　　　恵　祐,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.7,52.8,53.4,51.1,51.7,56.7
6,2019-10-08,丸　亀,1,6.75,6.82,6.81,6.91,6.88,6.83,0.11,0.11,0.11,0.05,0.23,0.16,6,1,2,3,4,5.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,土　山　　卓　也,前　田　　健太郎,白　井　　弘　文,天　野　　友　和,粟　田　　　　祥,若女井　　　　正,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,54.3,52.3,51.1,53.0,57.1,51.0
7,2019-10-08,児　島,1,6.71,6.73,6.74,6.83,6.74,6.8,0.26,0.28,0.23,0.12,0.01,0.06,1,2,3,4,5,6.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,川　原　　祐　明,牧　山　　敦　也,西　尾　　亮　輔,岡　　　　悠　平,金　児　　隆　太,前　原　　大　道,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.5,51.0,51.3,55.9,51.0,50.0
8,2019-10-08,福　岡,1,6.8,6.75,6.85,6.82,6.91,6.8,0.01,0.13,0.16,0.13,0.19,0.12,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,日　高　　逸　子,藤　田　　美　代,加　藤　　　　綾,福　島　　陽　子,田　村　　美　和,坂　　　　咲友理,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,47.0,44.0,47.9,47.1,52.7,44.0
9,2019-10-08,唐　津,1,6.69,6.73,6.76,6.71,6.7,6.72,0.07,0.03,0.04,0.02,0.01,0.01,1,2,3,4,5,6.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,若　林　　　　将,蜂　須　　瑞　生,小　野　　勇　作,西　村　　秀　樹,松　下　　哲　也,浦　田　　信　義,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.9,46.0,50.0,51.0,50.0,50.0
