,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-11-07,桐　生,1,6.76,6.81,6.82,6.86,6.79,6.91,0.06,0.01,0.04,0.11,0.09,0.02,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,寺　本　　昇　平,水　口　　由　紀,小　林　　基　樹,川　尻　　泰　輔,深　尾　　巴　恵,貫地谷　　直　人,17.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,18.0,0,曇り,49.0,47.5,53.3,55.8,48.4,56.1,0
1,2019-11-07,平和島,1,6.77,6.98,6.81,6.81,6.84,6.84,0.17,0.09,0.06,0.12,0.13,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,後　藤　　正　宗,木　場　　雄二郎,前　田　　聖　文,福　田　　翔　吾,長　尾　　京志郎,上　原　　　　崚,16.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,3,曇り,53.9,55.8,52.3,52.7,51.1,51.9,3
2,2019-11-07,多摩川,1,6.77,6.72,6.77,6.68,6.72,6.79,0.13,0.19,0.09,0.18,0.18,0.22,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,川　添　　英　正,栗　原　　直　也,齋　藤　　和　政,乙　津　　康　志,松　本　　純　平,佐　藤　　大　騎,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.5,3,晴,51.7,51.0,51.0,51.0,55.3,51.0,1
3,2019-11-07,　津　,1,6.81,6.77,6.76,6.77,6.77,6.77,0.03,0.29,0.09,0.06,0.07,0.05,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,中　岡　　正　彦,森　　　　悠　稀,品　田　　直　樹,廣　瀬　　篤　哉,河　上　　年　昭,金　子　　建　二,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,1,晴,51.0,51.0,50.5,55.6,54.1,57.3,1
4,2019-11-07,三　国,1,6.71,6.62,6.7,6.73,6.67,6.64,0.14,0.03,0.07,0.07,0.01,0.01,1,2,3,4,6,5.0,0,1,0,0,0,0,0,0,0,0,0,0,田　添　　康　介,萩　原　　善　行,吉　田　　　　稔,片　岡　　秀　樹,酒　井　　俊　弘,松　山　　裕　基,17.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,14.0,2,晴,54.5,50.0,52.6,54.3,51.7,52.3,3
5,2019-11-07,びわこ,1,6.73,6.84,6.8,6.82,6.83,6.73,0.13,0.14,0.14,0.11,0.08,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,関　　　　浩　哉,飯　田　　庄　吾,菊　池　　宏　志,澤　田　　尚　也,谷　口　　知　優,沓　名　　貴　輝,14.0,0.0,-0.5,-0.5,-0.5,0.0,-0.5,17.0,1,晴,52.5,54.1,53.3,51.1,51.0,50.5,0
6,2019-11-07,鳴　門,1,6.65,6.67,6.68,6.71,6.73,6.73,0.02,0.03,0.06,0.13,0.07,0.05,1,2,3,4,5,6.0,1,0,0,1,1,1,0,0,0,0,0,0,北　村　　征　嗣,杉　江　　浩　明,小　倉　　康　典,笠　井　　広　幸,山　本　　良　一,谷　　　　勝　幸,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,53.1,50.0,51.7,59.2,54.5,53.2,1
7,2019-11-07,宮　島,1,6.74,6.73,6.75,6.71,6.67,6.77,0.01,0.07,0.21,0.07,0.02,0.02,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,杉　田　　篤　光,籾　山　　佳　岳,羽　野　　　　諒,岩　橋　　裕　馬,吉　川　　貴　仁,佐々木　　翔　斗,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,3,晴,51.5,52.6,52.6,51.3,51.0,53.7,1
8,2019-11-07,徳　山,1,6.89,6.95,6.96,7.0,6.95,6.94,0.05,0.15,0.09,0.18,0.36,0.32,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,佐々木　　裕　美,加　藤　　　　綾,赤　澤　　文　香,茶　谷　　　　桜,笠　野　　友紀恵,古　川　　　　舞,10.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,47.0,48.2,46.0,46.5,48.6,46.0,1
9,2019-11-07,若　松,1,6.79,6.83,6.87,6.82,6.79,6.84,0.03,0.03,0.01,0.15,0.06,0.0,1,2,3,4,5,6.0,1,1,1,0,0,0,0,0,0,0,0,0,深　澤　　　　勉,三　品　　隆　浩,長谷川　　親　王,田　嶋　　　　茂,渡　邊　　裕　貴,楠　原　　翔　太,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,5,晴,55.3,53.7,58.4,52.5,51.4,52.0,5
10,2019-11-07,大　村,1,6.79,6.85,6.8,6.89,6.85,6.86,0.06,0.03,0.07,0.12,0.24,0.05,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,田　川　　大　貴,山　本　　浩　輔,田　中　　健太郎,嶋　田　　貴　支,金　子　　千　穂,小　川　　晃　司,19.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,21.0,1,晴,52.0,50.5,56.7,51.2,45.5,49.5,2
11,2019-11-07,桐　生,2,6.87,6.87,6.82,6.86,6.78,6.86,0.06,0.07,0.1,0.01,0.01,0.02,1,2,3,4,5,6.0,1,1,1,1,1,0,0,0,0,0,0,0,谷　口　　　　勝,山　田　　晃　大,蜂　須　　瑞　生,河　合　　三　弘,木　下　　大　將,栗　原　　一　馬,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,0,曇り,52.6,51.0,46.5,51.3,52.4,55.7,0
12,2019-11-07,平和島,2,6.88,6.84,6.8,6.76,6.82,6.75,0.24,0.18,0.14,0.04,0.1,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,横　井　　光　弘,彦　坂　　径　冶,金　子　　和　之,池　田　　雄　一,安　東　　　　将,小　原　　聡　将,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,3,晴,55.1,54.9,51.5,53.1,51.0,51.8,2
13,2019-11-07,多摩川,2,6.78,6.69,6.8,6.73,6.81,6.89,0.1,0.02,0.05,0.08,0.01,0.13,3,6,4,1,2,5.0,1,0,1,0,1,1,0,0,0,0,0,0,出　村　　卓　也,竹　田　　広　樹,北　川　　潤　二,藤　井　　定　美,牧　山　　敦　也,大　澤　　普　司,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.5,2,晴,51.2,53.4,53.7,51.5,50.5,53.4,3
14,2019-11-07,　津　,2,6.77,6.8,6.72,6.75,6.79,6.77,0.07,0.09,0.02,0.12,0.13,0.14,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,渡　邊　　哲　也,寺　嶋　　　　雄,宮　内　　直　哉,沖　　　　　　悟,井　本　　昌　也,久　永　　祥　平,16.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,1,晴,52.0,50.5,51.0,51.1,49.5,51.0,1
15,2019-11-07,三　国,2,6.71,6.7,6.77,6.76,6.81,6.68,0.03,0.09,0.13,0.17,0.08,0.02,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,黒　柳　　浩　孝,川　村　　正　輝,岸　本　　　　隆,宮　崎　　光　基,今　村　　賢二郎,武　田　　正　紀,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,3,晴,54.8,50.0,54.5,52.7,59.4,53.7,5
16,2019-11-07,びわこ,2,6.77,6.74,6.74,6.73,6.78,6.76,0.06,0.08,0.03,0.08,0.13,0.13,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,酒　井　　陽　祐,百　武　　　　翔,板　橋　　侑　我,西　野　　雄　貴,中　村　　日　向,入　海　　　　馨,14.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,17.0,1,晴,50.5,51.0,51.2,52.3,55.4,53.7,0
17,2019-11-07,鳴　門,2,6.62,6.69,6.75,6.75,6.8,6.72,0.13,0.18,0.09,0.13,0.2,0.24,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,岩　崎　　芳　美,池　田　　明　美,西　村　　　　歩,日　高　　逸　子,橋谷田　　佳　織,柴　田　　百　恵,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,48.2,54.0,47.0,47.1,43.5,46.5,1
18,2019-11-07,宮　島,2,6.82,6.73,6.77,6.73,6.71,6.77,0.05,0.09,0.15,0.13,0.12,0.3,1,2,3,4,5,6.0,0,1,0,0,0,0,0,0,0,0,0,0,三　宅　　健　太,加　倉　　侑　征,原　田　　正　己,泉　　　　具　巳,松　下　　誉　士,原　田　　俊　法,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,3,晴,51.8,51.0,51.1,53.6,51.1,50.0,1
