,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-04-04,江戸川,1,6.82,6.8,6.73,6.86,6.68,6.76,0.01,0.06,0.03,0.1,0.05,0.04,1,2,3,4,5,6.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,小　池　　修　平,池　田　　真　治,間　野　　兼　礼,市　川　　　　猛,中　島　　昂　章,金　山　　立　樹,0.0,0.0,0.0,0.0,0.0,1.0,52.9,54.2,51.6,51.0,51.0,52.9
1,2019-04-04,平和島,1,6.86,6.88,6.82,6.97,6.85,6.87,0.05,0.15,0.12,0.11,0.1,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,増　田　　　　進,三　品　　隆　浩,平　池　　仁　志,井　手　　良　太,國　弘　　翔　平,松　本　　純　平,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,51.6,52.6,53.2,51.2,48.5,54.5
2,2019-04-04,浜名湖,1,6.72,6.72,6.75,6.68,6.8,6.67,0.05,0.01,0.1,0.03,0.01,0.04,1,2,3,4,5,6.0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,小　川　　時　光,鈴　木　　秀　茉,富　澤　　祐　作,加　藤　　　　翔,北　中　　元　樹,向井田　　佑　紀,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,54.8,51.0,53.8,51.0,56.5,50.5
3,2019-04-04,蒲　郡,1,6.7,6.69,6.68,6.65,6.73,6.71,0.06,0.06,0.14,0.55,0.02,0.25,1,2,3,4,5,6.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,福　田　　　　理,天　野　　　　誠,杉　山　　勝　匡,古　場　　健　也,富　永　　　　茂,宮　田　　龍　馬,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,55.5,52.9,51.0,53.3,51.0,53.8
4,2019-04-04,　津　,1,6.58,6.61,6.58,6.6,6.64,6.61,0.22,0.17,0.12,0.19,0.15,0.28,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,牧　　　　宏　次,鈴　木　　　　猛,浦　田　　信　義,藤　井　　定　美,加　藤　　知　弘,宮　村　　勇　哉,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,52.5,54.4,51.0,51.8,55.8,54.0
5,2019-04-04,三　国,1,6.58,6.69,6.72,6.61,6.67,6.63,0.04,0.09,0.18,0.13,0.01,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,飯　山　　　　泰,高　塚　　清　一,山　本　　景士郎,小　西　　英　輝,白　井　　弘　文,小　池　　哲　也,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.5,54.8,52.5,54.3,53.3,54.4
6,2019-04-04,住之江,1,6.86,6.86,6.88,6.91,6.85,6.82,0.08,0.12,0.03,0.12,0.14,0.24,1,3,5,6,2,4.0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,杉　本　　洋　一,丹　下　　　　将,岸　蔭　　　　亮,吉　田　　凌太朗,木　下　　陽　介,沖　　　　　　悟,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.6,55.7,50.0,51.6,55.4,52.2
7,2019-04-04,尼　崎,1,6.78,6.66,6.62,6.75,6.68,6.66,0.03,0.04,0.02,0.28,0.03,0.1,1,2,3,4,5,6.0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,村　田　　友　也,盛　本　　真　輔,古　川　　　　舞,中　村　　有　裕,来　田　　衣　織,寳　田　　亮　治,-0.5,0.0,-0.5,-0.5,-0.5,0.0,61.9,51.0,45.5,61.5,46.5,52.7
8,2019-04-04,丸　亀,1,6.67,6.74,6.72,6.82,6.8,6.84,0.01,0.02,0.06,0.06,0.07,0.08,1,2,3,4,5,6.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,村　越　　　　篤,田　上　　晋　六,新　地　　雅　洋,川　俣　　昌　史,林　　　　恵　祐,寺　島　　吉　彦,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,54.3,51.0,52.7,52.1,56.8,49.0
9,2019-04-04,下　関,1,6.69,6.75,6.65,6.73,6.79,6.74,0.02,0.08,0.05,0.05,0.02,0.19,1,2,3,4,5,6.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,羽　野　　直　也,谷　村　　一　哉,上　條　　暢　嵩,山　田　　哲　也,石　橋　　道　友,山　下　　和　彦,0.5,-0.5,0.0,-0.5,-0.5,-0.5,52.2,53.2,51.1,51.0,52.3,50.0
