date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,flying_1,flying_2,flying_3,flying_4,flying_5,flying_6,late_1,late_2,late_3,late_4,late_5,late_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
2019-09-05,桐　生,1,6.81,6.76,6.85,6.83,6.84,6.8,.03,.01,.11,.02,.09,0.17,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,樋　口　　喜　彦,堤　　　　健　一,伏　見　　俊　介,枝　尾　　　　賢,品　川　　賢　次,鈴　木　　孝　明,26.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,0,曇り,53.3,51.0,53.3,51.4,51.0,52.1,0
2019-09-05,平和島,1,6.75,6.74,6.77,6.78,6.78,6.83,.08,.20,.04,.23,.22,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,伊　藤　　玲　奈,島　倉　　　　都,山　本　　梨　菜,深　川　　麻奈美,前　田　　紗　希,渡　邉　　真奈美,27.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,3,曇り,44.5,46.5,47.6,46.5,49.4,46.0,2
2019-09-05,浜名湖,1,6.64,6.67,6.70,6.68,6.68,6.62,.18,.23,.11,.17,.19,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,星　　　　栄　爾,福　田　　雅　一,古　場　　輝　義,烏　野　　賢　太,山　本　　光　雄,新　美　　恵　一,27.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,2,曇り,51.4,53.5,51.5,51.0,51.9,51.6,3
2019-09-05,蒲　郡,1,6.74,6.77,6.76,6.72,6.73,6.74,.09,.08,.28,.04,.04,0.01,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,若女井　　　　正,梅　木　　敬　太,岡　　　　悠　平,橋　口　　真　樹,西　澤　　日花里,西　村　　秀　樹,27.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,31.0,1,晴,51.0,51.6,56.0,50.5,43.5,51.0,2
2019-09-05,　津　,1,6.79,6.87,6.96,6.89,6.91,6.88,.08,.04,.04,.04,.01,0.07,1,2,3,4,5,6.0,1,0,1,0,1,0,0,0,0,0,0,0,福　島　　勇　樹,本　橋　　克　洋,盛　本　　真　輔,石　岡　　将　太,後　藤　　正　宗,井　上　　　　茂,26.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,29.0,0,曇り,51.0,53.1,51.0,52.9,53.1,51.4,0
2019-09-05,住之江,1,6.86,6.84,6.87,6.84,6.81,6.9,.08,.13,.09,.20,.16,0.13,1,2,3,6,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,木　下　　翔　太,魚　谷　　智　之,森　野　　正　弘,前　沢　　丈　史,石　塚　　久　也,丸　岡　　正　典,26.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,29.0,1,曇り,51.8,51.0,53.1,53.1,52.7,51.0,0
2019-09-05,宮　島,1,6.68,6.83,6.74,6.80,6.74,6.85,.03,.22,.19,.12,.04,0.17,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,藤　山　　翔　大,大　西　　　　賢,西　舘　　果　里,宮　嵜　　隆太郎,笠　井　　広　幸,楠　原　　翔　太,29.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,1,晴,51.0,52.0,51.6,58.5,57.0,51.9,1
2019-09-05,芦　屋,1,6.81,6.79,6.77,6.78,6.81,6.82,.11,.36,.08,.21,.20,0.22,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,松　尾　　　　拓,中　山　　将　太,佐　藤　　駿　介,森　　　　照　夫,久保原　　秀　人,冨　田　　　　祥,30.0,0.0,-0.5,-0.5,-0.5,-0.5,0.0,27.0,6,晴,48.5,51.6,51.0,53.9,56.1,52.8,6
2019-09-05,福　岡,1,6.84,6.86,6.85,6.86,6.88,6.89,.29,.28,.20,.45,.29,0.14,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,蜷　川　　哲　平,杉　江　　浩　明,加　木　　　　郁,笠　置　　博　之,山　戸　　信　二,鹿　島　　敏　弘,27.0,-0.5,0.0,-0.5,0.0,-0.5,-0.5,24.0,3,雨,54.1,50.5,51.0,52.7,50.5,54.7,3
2019-09-05,唐　津,1,6.73,6.71,6.78,6.76,6.84,6.78,.06,.22,.26,.26,.19,0.23,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,鈴　木　　　　博,久　田　　　　武,白　井　　弘　文,寺　本　　武　司,森　下　　　　勇,古　賀　　勝　則,30.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,26.0,4,晴,52.1,51.0,51.4,52.7,53.2,56.2,4
2019-09-05,桐　生,2,6.74,6.78,6.77,6.76,6.79,6.82,.15,.08,.05,.03,.06,0.15,1,5,2,3,6,4.0,0,0,1,1,1,0,0,0,0,0,0,0,太　田　　　　潮,宮　地　　秀　祈,丹　下　　　　将,寺　本　　昇　平,市　橋　　卓　士,松　尾　　基　成,27.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,1,曇り,53.5,51.2,54.0,49.0,51.0,54.4,1
2019-09-05,平和島,2,6.72,6.75,6.71,6.71,6.81,6.76,.14,.12,.30,.14,.12,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,小　野　　真　歩,石　井　　裕　美,若　狭　　奈美子,山　本　　宝　姫,佐　藤　　享　子,黒　澤　　めぐみ,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,3,曇り,53.3,48.8,47.0,45.5,49.0,50.3,4
2019-09-05,浜名湖,2,6.68,6.64,6.65,6.62,6.69,6.68,.11,.04,.11,.18,.08,0.12,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,熊　谷　　直　樹,板　橋　　侑　我,川　尻　　泰　輔,竹　上　　真　司,吉　田　　俊　彦,金　子　　貴　志,27.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,2,曇り,51.3,51.2,55.1,50.5,52.2,50.0,3
2019-09-05,蒲　郡,2,6.72,6.72,6.74,6.71,6.76,6.71,.11,.03,.01,.05,.05,0.13,1,3,2,5,6,4.0,0,1,1,1,1,0,0,0,0,0,0,0,渡　辺　　史　之,金　子　　和　之,鈴　木　　幸　夫,吉　田　　杏　美,橋　本　　年　光,高　橋　　二　朗,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,31.0,1,曇り,51.5,51.3,51.0,50.8,51.6,51.9,3
2019-09-05,　津　,2,6.85,6.88,6.90,6.89,6.77,6.75,.03,.16,.04,.18,.05,0.05,1,2,3,4,5,6.0,1,0,0,0,1,1,0,0,0,0,0,0,矢　橋　　成　介,彦　坂　　真太郎,萩　原　　善　行,山　崎　　昂　介,胡　本　　悟　志,澤　田　　尚　也,26.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,29.0,2,曇り,58.7,51.8,49.5,51.3,52.1,51.0,3
2019-09-05,住之江,2,6.82,6.81,6.85,6.84,6.78,6.9,.06,.03,.03,.00,.29,0.26,1,4,2,5,3,6.0,0,0,1,0,0,0,0,0,0,0,0,0,片　岡　　雅　裕,田　村　　隆　信,和　田　　兼　輔,深　川　　真　二,西　村　　拓　也,篠　崎　　元　志,32.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,29.0,1,雨,51.0,53.4,51.0,50.5,51.0,51.4,3
2019-09-05,宮　島,2,6.73,6.73,6.68,6.75,6.72,6.72,.08,.04,.02,.06,.14,0.28,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,村　岡　　　　賢,豊　田　　　　聡,宮　迫　　暢　彦,武　田　　正　紀,柴　田　　直　哉,生　田　　波美音,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,2,晴,51.5,51.2,51.0,53.8,49.5,47.9,1
2019-09-05,芦　屋,2,6.87,6.86,6.83,6.79,6.83,6.81,.12,.23,.11,.20,.27,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,馬　場　　　　剛,山　下　　流　心,岡　部　　大　輝,中　田　　達　也,加　倉　　侑　征,溝　口　　海義也,28.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,27.0,1,晴,51.0,54.6,51.0,51.1,51.0,54.7,0
2019-09-05,福　岡,2,6.87,6.87,6.97,6.88,6.93,6.86,.02,.10,.10,.31,.22,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,山　本　　浩　輔,牧　　　　宏　次,松　浦　　　　努,山　下　　和　彦,内　野　　省　一,竹　井　　貴　史,29.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,24.0,3,晴,51.9,51.7,57.2,50.5,52.9,52.0,2
2019-09-05,唐　津,2,6.74,6.72,6.81,6.87,6.74,6.81,.04,.19,.15,.14,.07,0.06,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,長　溝　　一　生,白　石　　　　健,村　田　　浩　司,森　林　　　　太,杉　山　　勝　匡,三　宅　　健　太,28.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,26.0,0,晴,51.7,51.3,53.4,52.5,50.5,52.4,0
2019-09-05,桐　生,3,6.75,6.74,6.85,6.89,6.79,6.76,.01,.18,.07,.13,.15,0.03,6,1,2,3,4,5.0,0,0,0,0,0,1,0,0,0,0,0,0,黄金井　　力　良,岡　村　　将　也,山　崎　　　　毅,濱　崎　　　　誠,石　原　　　　翼,江　口　　晃　生,27.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,1,曇り,54.9,52.1,50.5,51.0,50.5,51.3,1
2019-09-05,平和島,3,6.73,6.71,6.78,6.75,6.82,6.74,.14,.16,.21,.17,.28,0.17,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,守　屋　　美　穂,中　村　　かなえ,森　下　　愛　梨,加　藤　　　　綾,櫻　本　　あゆみ,高　憧　　四　季,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,3,曇り,44.5,46.5,51.2,47.3,52.0,46.5,3
2019-09-05,浜名湖,3,6.66,6.61,6.64,6.64,6.68,6.67,.14,.10,.15,.10,.02,0.03,1,2,3,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,0,葛　原　　大　陽,永　田　　秀　二,大　上　　卓　人,古　田　　祐　貴,大　橋　　純一郎,北　川　　幸　典,27.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,2,曇り,48.5,53.4,51.0,51.0,51.0,54.5,3
2019-09-05,蒲　郡,3,6.75,6.84,6.79,6.68,6.74,6.76,.04,.13,.07,.04,.04,0.02,1,2,3,4,5,6.0,0,0,0,1,1,1,0,0,0,0,0,0,牧　原　　　　崇,横　澤　　剛　治,籾　山　　佳　岳,勝　浦　　真　帆,中　村　　　　真,池　田　　真　治,28.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,31.0,1,曇り,51.0,55.0,51.4,46.0,52.0,52.6,3
