,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-11-20,桐　生,1,7.16,7.15,7.14,6.99,7.13,7.08,0.11,0.08,0.04,0.01,0.03,0.01,1,2,3,4,5,6.0,0,0,0,1,1,1,0,0,0,0,0,0,水　野　　望　美,渡　邉　　優　美,長　嶋　　万　記,日　高　　逸　子,西　村　　美智子,守　屋　　美　穂,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,15.0,2,晴,45.5,47.4,48.8,47.0,48.5,45.0,3
1,2019-11-20,江戸川,1,6.79,6.88,6.78,6.87,6.89,7.01,0.05,0.06,0.07,0.15,0.23,0.19,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,樋　口　　範　政,仲　口　　博　崇,末　永　　祐　輝,今　泉　　友　吾,田　中　　京　介,河　相　　秀　行,13.0,0.0,0.5,0.5,0.5,1.0,1.0,16.0,10,曇り,54.6,51.8,52.3,51.0,54.6,50.5,6
2,2019-11-20,平和島,1,6.69,6.68,6.65,6.63,6.65,6.61,0.16,0.09,0.15,0.01,0.08,0.01,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,庄　司　　孝　輔,茶　谷　　　　桜,佐　川　　正　道,川　上　　昇　平,阪　本　　聖　秀,和　合　　俊　介,12.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,19.0,15,曇り,54.3,46.5,51.0,51.6,51.1,57.3,9
3,2019-11-20,浜名湖,1,6.65,6.79,6.78,6.73,6.71,6.75,0.41,0.3,0.17,0.32,0.43,0.33,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,倉　田　　郁　美,土　屋　　　　南,川　野　　芽　唯,勝　又　　　　桜,島　倉　　　　都,島　田　　なぎさ,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,3,晴,47.0,47.4,46.5,45.5,47.0,46.5,5
4,2019-11-20,びわこ,1,6.64,6.68,6.68,6.63,6.57,6.66,0.07,0.09,0.02,0.28,0.27,0.2,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,和　田　　操　拓,板　倉　　敦　史,松　下　　直　也,池　田　　真　治,澤　　　　大　介,大　澤　　誠　也,10.0,-0.5,-0.5,0.5,-0.5,0.5,-0.5,14.0,4,晴,51.0,52.9,51.5,53.3,50.5,54.0,2
5,2019-11-20,鳴　門,1,6.88,6.85,6.94,6.82,6.93,6.89,0.15,0.03,0.09,0.09,0.02,0.07,1,2,3,5,4,6.0,0,1,1,0,0,0,0,0,0,0,0,0,栗　城　　　　匠,宗　行　　治　哉,山　崎　　鉄　平,坂　本　　雅　佳,鈴　谷　　一　平,福　田　　慶　尚,13.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,8,晴,51.0,51.0,51.3,59.7,53.8,52.4,8
6,2019-11-20,宮　島,1,6.75,6.71,6.74,6.84,6.73,6.76,0.19,0.03,0.03,0.17,0.06,0.16,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,中　田　　元　泰,入　澤　　友　治,山　下　　流　心,森　林　　　　太,今　坂　　晃　広,三　川　　昂　暁,13.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,3,晴,52.4,51.6,53.2,53.1,52.6,52.4,3
7,2019-11-20,徳　山,1,6.89,6.96,6.94,6.99,6.96,6.94,0.07,0.03,0.08,0.02,0.0,0.02,1,2,3,4,5,6.0,0,0,1,1,0,0,0,0,0,0,0,0,大　賀　　広　幸,永　田　　義　紘,畔　柳　　俊　吾,岡　本　　　　大,河　上　　年　昭,梅　木　　敬　太,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,1,晴,51.0,50.5,52.4,53.7,53.0,51.2,1
8,2019-11-20,下　関,1,6.7,6.66,6.79,6.74,6.74,6.77,0.08,0.13,0.12,0.01,0.04,0.05,1,2,3,4,6,5.0,1,1,1,0,1,1,0,0,0,0,0,0,長谷川　　雅　和,峰　重　　侑　治,神　田　　達　也,山　来　　和　人,篠　原　　飛　翔,安　田　　吉　宏,8.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,3,晴,51.0,52.0,51.8,52.4,53.4,56.6,3
9,2019-11-20,福　岡,1,6.8,6.77,6.76,6.8,6.81,6.8,0.1,0.16,0.1,0.11,0.06,0.06,1,2,3,5,4,6.0,0,0,0,0,0,0,0,0,0,0,0,0,川　島　　圭　司,奥　田　　　　誠,松　浦　　博　人,田　頭　　虎　親,小　林　　文　彦,松　本　　真　広,12.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,3,晴,51.2,52.4,53.9,54.6,52.2,50.5,3
10,2019-11-20,大　村,1,6.68,6.73,6.82,6.69,6.67,6.82,0.02,0.03,0.09,0.04,0.08,0.06,1,2,3,4,5,6.0,1,1,1,1,1,1,0,0,0,0,0,0,吉　田　　翔　悟,熊　本　　英　一,森　下　　　　勇,田　代　　達　也,吉　川　　勇　作,渡　辺　　史　之,10.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,17.0,2,晴,51.6,56.6,54.3,51.8,51.4,50.5,3
11,2019-11-20,桐　生,2,6.92,6.95,7.12,7.1,7.15,6.94,0.14,0.05,0.0,0.19,0.07,0.01,1,2,3,4,5,6.0,0,1,0,1,0,0,0,0,0,0,0,0,石　渡　　鉄　兵,赤　岩　　善　生,稲　田　　浩　二,石　野　　貴　之,毒　島　　　　誠,中　野　　次　郎,12.0,0.0,-0.5,-0.5,0.0,-0.5,-0.5,15.0,8,晴,51.9,51.6,51.0,51.0,50.5,50.5,8
