,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-11-16,戸　田,1,6.58,6.7,6.68,6.67,6.63,6.71,0.01,0.09,0.11,0.15,0.13,0.05,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,山　口　　修　路,橋　本　　　　明,長　野　　道　臣,永　田　　啓　二,岩　川　　仁　士,村　田　　浩　司,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,0,晴,51.0,52.6,53.0,51.9,52.9,53.7,0
1,2019-11-16,平和島,1,6.85,6.76,6.84,6.78,6.71,6.64,0.03,0.12,0.09,0.02,0.08,0.06,1,2,3,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,0,長　田　　光　子,高　橋　　淳　美,茶　谷　　　　桜,渡　辺　　千　草,藤　田　　美　代,孫　崎　　百　世,16.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,3,晴,50.3,46.5,46.5,48.1,43.5,47.0,0
2,2019-11-16,常　滑,1,6.77,6.76,6.72,6.78,6.75,6.77,0.21,0.14,0.27,0.21,0.03,0.19,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,井　川　　正　人,高　橋　　英　之,白　井　　弘　文,藤　原　　孝　斗,鈴　木　　貴　司,滝　沢　　　　崚,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,1,晴,51.0,51.9,53.4,53.8,57.8,54.1,2
3,2019-11-16,　津　,1,6.64,6.59,6.64,6.62,6.61,6.62,0.06,0.07,0.18,0.17,0.13,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,倉　谷　　和　信,須　藤　　隆　雄,仁　科　　さやか,松　浦　　　　勝,矢　橋　　成　介,池　田　　奈津美,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,1,晴,52.5,52.7,46.5,53.9,59.0,48.9,2
4,2019-11-16,尼　崎,1,6.62,6.66,6.64,6.67,6.69,6.7,0.05,0.14,0.02,0.11,0.11,0.2,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,越　智　　照　浩,小　坂　　宗　司,林　　　　祐　介,伊　藤　　紘　章,宮　田　　政　勝,木　下　　雄　介,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.4,0,晴,53.9,51.2,54.2,51.7,51.5,51.0,3
5,2019-11-16,鳴　門,1,6.71,6.68,6.72,6.7,6.74,6.74,0.04,0.17,0.09,0.21,0.03,0.02,1,2,3,4,5,6.0,0,0,0,0,1,1,0,0,0,0,0,0,西　野　　雄　貴,福　田　　慶　尚,坂　本　　雅　佳,上　田　　健　太,粟　田　　　　祥,牧　山　　敦　也,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,3,晴,51.1,53.1,59.2,51.4,56.4,51.6,3
6,2019-11-16,児　島,1,6.73,6.73,6.81,6.83,6.64,6.75,0.07,0.11,0.17,0.03,0.03,0.12,1,2,3,4,6,5.0,0,0,0,0,1,0,0,0,0,0,0,0,桐　本　　康　臣,吉　本　　玲　緒,下　出　　秀　明,新　地　　雅　洋,三　村　　岳　人,中　村　　　　格,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,1,晴,53.7,56.8,58.1,51.0,52.1,57.0,1
7,2019-11-16,徳　山,1,6.91,6.97,6.9,6.99,6.97,6.97,0.08,0.01,0.02,0.01,0.07,0.15,1,2,3,4,5,6.0,0,0,1,1,1,1,0,0,0,0,0,0,三　宅　　　　潤,嶋　　　　義　信,阪　本　　勇　介,岡　本　　　　大,畔　柳　　俊　吾,中　嶋　　達　也,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,19.0,2,晴,53.3,53.7,53.5,53.4,52.9,53.2,2
8,2019-11-16,下　関,1,6.61,6.74,6.71,6.71,6.68,6.73,0.06,0.05,0.19,0.09,0.08,0.07,1,2,3,4,5,6.0,0,1,1,1,1,1,0,0,0,0,0,0,広　次　　　　修,安　田　　吉　宏,大　町　　利　克,大　崎　　　　翔,林　　　　恵　祐,篠　原　　飛　翔,14.0,0.0,-0.5,-0.5,-0.5,0.0,-0.5,17.0,1,晴,51.0,57.1,53.1,55.5,58.2,52.7,1
9,2019-11-16,若　松,1,6.83,6.86,6.85,6.77,6.85,6.92,0.08,0.01,0.07,0.02,0.04,0.08,1,2,3,4,6,5.0,1,0,0,1,1,0,0,0,0,0,0,0,曾　根　　孝　仁,別　府　　正　幸,水　野　　暁　広,鹿　島　　敏　弘,原　田　　雄　次,竹　腰　　正　樹,15.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,17.0,1,晴,51.4,55.0,55.7,53.4,51.5,52.5,1
