,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-05-16,戸　田,1,6.75,6.7,6.72,6.7,6.72,6.77,0.01,0.34,0.17,0.19,0.09,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,戸　塚　　邦　好,照　屋　　厚　仁,渋　谷　　明　憲,古　賀　　智　之,坂　口　　貴　彦,佐　藤　　　　航,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,50.0,52.4,51.1,53.3,50.0
1,2019-05-16,江戸川,1,6.62,6.64,6.64,6.72,6.72,6.63,0.06,0.24,0.06,0.08,0.04,0.04,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,黒　柳　　浩　孝,永　田　　秀　二,植　田　　太　一,細　川　　明　人,萩　原　　秀　人,齊　藤　　　　仁,1.5,0.0,0.0,1.0,0.5,0.0,54.9,53.2,58.1,53.8,53.1,50.0
2,2019-05-16,浜名湖,1,6.57,6.6,6.63,6.59,6.69,6.68,0.13,0.08,0.07,0.21,0.28,0.25,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,二　橋　　　　学,齋　藤　　　　勇,飯　島　　　　誠,畑　　　　竜　生,森　下　　　　勇,石　原　　　　光,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,49.5,52.2,51.9,51.0,54.8,50.0
3,2019-05-16,蒲　郡,1,6.65,6.67,6.65,6.67,6.69,6.68,0.02,0.18,0.1,0.03,0.14,0.13,1,2,3,5,6,4.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,後　藤　　陽　介,長　野　　道　臣,谷　口　　健　一,國　分　　将太郎,吉　田　　慎二郎,小　倉　　康　典,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,55.4,52.9,54.3,51.0,55.6,51.8
4,2019-05-16,三　国,1,6.65,6.69,6.79,6.7,6.73,6.76,0.14,0.24,0.34,0.17,0.17,0.04,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,市　橋　　卓　士,多　田　　有　佑,齋　藤　　智　裕,菅　沼　　佳　昭,塚　原　　武　之,中　山　　将　太,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,53.1,55.5,51.0,53.3,51.9
5,2019-05-16,びわこ,1,6.75,6.83,6.86,6.86,6.89,6.92,0.04,0.08,0.12,0.02,0.01,0.03,1,2,3,4,5,6.0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,田　中　　和　也,鈴　木　　孝　之,小　西　　英　輝,重　富　　伸　也,加　藤　　翔　馬,中　島　　秀　治,-0.5,-0.5,-0.5,1.0,0.0,-0.5,53.7,56.9,54.1,53.3,54.8,53.2
6,2019-05-16,住之江,1,6.75,6.74,6.78,6.8,6.66,6.84,0.19,0.26,0.08,0.07,0.09,0.12,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,村　上　　奈　穂,富　澤　　祐　作,五反田　　　　忍,鈴　木　　　　猛,末　永　　祐　輝,高　憧　　四　季,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,48.6,52.4,48.2,54.2,51.0,46.0
7,2019-05-16,児　島,1,6.75,6.82,6.77,6.75,6.84,6.76,0.22,0.19,0.17,0.23,0.14,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,篠　木　　亜衣花,西　舘　　果　里,高　石　　梨　菜,千　葉　　真　弥,白　石　　有　美,山　下　　夏　鈴,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,48.4,50.9,50.0,48.9,55.8,46.0
8,2019-05-16,若　松,1,6.96,6.92,6.94,6.9,7.03,6.94,0.05,0.16,0.11,0.02,0.01,0.06,1,2,3,4,6,5.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,北　岡　　　　淳,新　田　　有　理,新　開　　　　航,佐々木　　翔　斗,小　川　　晃　司,永　田　　義　紘,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,54.6,46.0,51.0,52.8,50.5,49.5
9,2019-05-16,芦　屋,1,6.74,6.77,6.76,6.76,6.68,6.72,0.14,0.07,0.14,0.01,0.07,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,今　井　　貴　士,三　瀬　　　　譲,田　上　　晋　六,黒　田　　誠　司,中　村　　泰　平,伊　藤　　喜　智,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,56.5,53.9,51.0,52.6,51.1,51.1
