,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-11-30,戸　田,1,6.77,6.71,6.77,6.71,6.78,6.78,0.11,0.01,0.12,0.02,0.05,0.01,1,2,3,4,5,6.0,1,1,0.0,1,0,0,0,0,0,0,0,0,坂　野　　泰　章,深　澤　　達　徳,秋　田　　健太郎,栗　原　　謙　治,小　林　　　　享,砂　長　　知　輝,11.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,9.0,0,晴,51.0,52.3,60.6,55.3,55.7,52.1,1
1,2019-11-30,江戸川,1,6.7,6.79,6.68,6.87,6.7,6.84,0.11,0.15,0.14,0.11,0.14,0.01,1,2,3,4,5,6.0,0,0,0.0,0,0,0,0,0,0,0,0,0,渡　邉　　真奈美,平　瀬　　城　啓,守　屋　　大　地,大　石　　和　彦,田　邉　　亮　蔵,増　田　　弘　喜,11.0,0.0,0.5,0.0,0.0,1.0,0.0,14.0,5,晴,45.5,51.3,51.3,53.0,54.6,53.1,3
2,2019-11-30,平和島,1,6.74,6.74,6.75,6.81,6.8,6.66,0.03,0.22,0.14,0.17,0.09,0.07,1,2,3,4,5,6.0,0,0,0.0,0,0,0,0,0,0,0,0,0,川　北　　浩　貴,木　下　　翔　太,大　上　　卓　人,久　田　　敏　之,守　田　　俊　介,守　屋　　美　穂,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,3,晴,51.0,52.5,51.0,51.2,51.6,45.0,2
3,2019-11-30,浜名湖,1,6.72,6.73,6.78,6.77,6.74,6.78,0.08,0.01,0.16,0.02,0.0,0.07,1,2,3,4,6,5.0,0,0,0.0,0,0,1,0,0,0,0,0,0,伊　達　　正　利,太　田　　　　潮,河　野　　主　樹,宮　田　　政　勝,近　藤　　友　宝,松　本　　真　吾,13.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,0,晴,54.9,54.3,51.1,51.7,54.4,50.5,0
4,2019-11-30,住之江,1,6.77,6.81,6.77,6.9,6.82,6.76,0.14,0.16,0.07,0.1,0.09,0.36,1,2,3,4,5,6.0,1,0,1.0,0,0,0,0,0,0,0,0,0,石　田　　章　央,富　永　　修　一,齋　藤　　　　勇,中　北　　将　史,宮　地　　孝四朗,東　本　　千　佳,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,12.0,1,晴,52.6,51.0,51.7,51.9,53.5,49.2,0
5,2019-11-30,尼　崎,1,6.75,6.78,6.64,6.59,6.77,6.71,0.31,0.13,0.18,0.09,0.03,0.02,1,2,3,4,5,6.0,0,0,0.0,0,1,0,0,0,0,0,0,0,加　藤　　翔　馬,土井内　　大　助,川　添　　英　正,北　川　　太　一,大　山　　大　我,中　村　　駿　平,13.1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,12.4,0,晴,54.2,54.1,52.1,50.5,50.5,52.6,2
6,2019-11-30,鳴　門,1,6.71,6.76,6.75,6.82,6.79,6.84,0.05,0.06,0.02,0.1,0.06,0.12,1,2,3,4,5,6.0,0,1,0.0,0,0,0,0,0,0,0,0,0,山　崎　　裕　司,武　田　　信　一,新　井　　英　孝,平　池　　仁　志,木　場　　雄二郎,宮　地　　博　士,11.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,2,晴,51.4,58.8,52.0,53.4,54.8,52.8,2
7,2019-11-30,丸　亀,1,6.72,6.77,6.71,6.85,6.82,6.81,0.1,0.01,0.05,0.06,0.02,0.06,1,2,3,4,5,6.0,1,0,0.0,0,0,0,0,0,0,0,0,0,小野寺　　智　洋,佐　野　　隆　仁,横　家　　翔　一,三　好　　　　一,赤　澤　　文　香,寺　島　　吉　彦,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,1,晴,51.7,51.1,53.3,54.0,46.0,49.5,1
8,2019-11-30,宮　島,1,6.65,6.73,6.73,6.71,6.71,6.74,0.08,0.08,0.1,0.04,0.01,0.09,1,2,3,4,5,6.0,1,1,1.0,1,0,1,0,0,0,0,0,0,末　永　　祐　輝,豊　田　　泰　洋,鈴　木　　貴　司,一　柳　　和　孝,豊　田　　光　紀,永　田　　啓　二,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,0,晴,52.0,55.8,57.9,53.0,54.4,53.1,0
9,2019-11-30,徳　山,1,6.86,6.95,6.91,6.95,6.9,6.96,0.01,0.03,0.11,0.05,0.02,0.03,1,2,3,4,5,6.0,1,1,1.0,0,0,0,0,0,0,0,0,0,荒　井　　輝　年,吉　本　　正　昭,牧　山　　敦　也,岡　　　　悠　平,来　田　　衣　織,内　田　　　　圭,13.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,17.0,3,晴,55.2,56.0,51.0,55.8,48.6,53.5,3
10,2019-11-30,若　松,1,7.02,6.98,6.95,6.97,6.92,7.02,0.03,0.08,0.09,0.27,0.09,0.08,1,2,6,3,4,5.0,1,1,1.0,1,1,1,0,0,0,0,0,0,吉　田　　隆　義,岩　永　　節　也,藤　原　　真　也,渡　辺　　空　依,吉　田　　祐　貴,井　上　　恵　一,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.0,3,晴,55.6,51.5,51.0,55.4,51.1,53.2,3
11,2019-11-30,福　岡,1,6.86,6.91,6.84,6.91,6.98,6.83,0.02,0.01,0.06,0.03,0.11,0.18,1,2,3,4,5,6.0,0,1,1.0,0,0,0,0,0,0,0,0,0,市　川　　哲　也,河　相　　秀　行,幸　野　　史　明,板　倉　　敦　史,山　崎　　善　庸,竹　下　　大　樹,16.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,3,晴,51.2,51.0,51.0,53.7,51.0,52.6,2
12,2019-11-30,大　村,1,6.59,6.59,6.59,6.62,6.69,6.58,0.08,0.02,0.08,0.01,0.05,0.02,1,2,3,4,5,6.0,1,0,0.0,1,1,0,0,0,0,0,0,0,鈴　谷　　一　平,田　川　　大　貴,澤　崎　　雄　哉,眞　鳥　　章　太,江　頭　　賢　太,末　永　　和　也,12.0,-0.5,-0.5,0.0,-0.5,-0.5,0.0,17.0,1,晴,53.9,52.2,51.0,52.0,52.1,51.3,1
