,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-11-28,戸　田,1,6.81,6.76,6.78,6.86,6.61,6.83,0.11,0.01,0.08,0.11,0.04,0.23,1,2,3,4,6,5.0,1,1,1,0,0,0,0,0,0,0,0,0,深　澤　　達　徳,大　谷　　健　太,沼　田　　克　彦,森　下　　　　勇,相　馬　　　　翔,寺　嶋　　　　雄,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,10.0,2,曇り,52.0,51.0,51.0,54.5,54.2,50.5,5
1,2019-11-28,江戸川,1,6.59,6.85,6.78,6.72,6.75,6.81,0.28,0.07,0.22,0.0,0.05,0.03,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,田　邉　　亮　蔵,大　石　　和　彦,冨　好　　祐　真,守　屋　　大　地,田　村　　美　和,中　　　　亮　太,8.0,0.5,0.0,0.0,0.5,0.5,0.0,15.0,5,雨,54.5,53.2,53.8,51.5,53.2,53.7,2
2,2019-11-28,平和島,1,6.59,6.78,6.76,6.79,6.76,6.67,0.12,0.08,0.13,0.09,0.14,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,守　屋　　美　穂,遠　藤　　エ　ミ,松　本　　晶　恵,長　嶋　　万　記,寺　田　　千　恵,中　谷　　朋　子,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,3,雨,45.5,44.5,46.5,49.1,46.0,46.0,3
3,2019-11-28,蒲　郡,1,6.68,6.72,6.69,6.81,6.74,6.64,0.12,0.25,0.05,0.17,0.15,0.22,1,2,3,5,4,6.0,0,0,0,0,0,0,0,0,0,0,0,0,行　谷　　吉　範,後　藤　　陽　介,加　倉　　侑　征,中　島　　　　航,木　田　　峰由季,有　田　　　　岳,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,1.5,14.0,3,曇り,53.3,55.4,51.0,50.5,51.6,51.0,5
4,2019-11-28,住之江,1,6.9,6.85,6.84,6.94,6.86,6.88,0.05,0.09,0.19,0.03,0.14,0.07,1,2,3,4,5,6.0,0,0,0,1,1,1,0,0,0,0,0,0,中　北　　将　史,渋　谷　　明　憲,表　　　　憲　一,平　石　　和　男,富　永　　修　一,金　子　　七　海,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.0,1,曇り,51.6,51.1,52.3,50.0,51.0,48.0,1
5,2019-11-28,尼　崎,1,6.95,6.92,6.95,6.92,6.88,6.91,0.02,0.05,0.03,0.07,0.08,0.09,1,2,3,4,5,6.0,1,1,0,1,1,1,0,0,0,0,0,0,柳　内　　敬　太,岩　川　　仁　士,前　田　　義　哲,福　田　　宗　平,谷　口　　健　一,山　本　　稔太朗,11.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.4,0,晴,50.5,51.8,54.0,51.0,53.4,52.5,2
6,2019-11-28,鳴　門,1,6.71,6.73,6.75,6.67,6.79,6.71,0.06,0.02,0.05,0.04,0.1,0.05,1,2,3,4,5,6.0,0,0,0,1,1,1,0,0,0,0,0,0,佐々木　　康　幸,安　東　　　　将,武　田　　信　一,福　嶋　　智　之,村　上　　橋　蔵,松　井　　友　汰,11.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,3,曇り,55.3,51.0,59.0,51.3,58.5,53.7,3
7,2019-11-28,児　島,1,6.79,6.64,6.76,6.77,6.75,6.78,0.14,0.15,0.11,0.33,0.1,0.04,1,2,3,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,0,金　田　　幸　子,小　川　　時　光,新　田　　洋　一,前　川　　守　嗣,白　石　　浩　二,黒　明　　花　夢,10.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,5,晴,44.5,53.5,53.1,58.6,51.0,49.4,6
8,2019-11-28,徳　山,1,6.92,6.95,6.98,6.93,7.02,7.01,0.02,0.03,0.16,0.35,0.31,0.84,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,濱　崎　　直　矢,菊　池　　宏　志,古　賀　　千　晶,大　田　　　　誠,岡　　　　悠　平,高　橋　　竜　矢,14.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,18.0,3,晴,53.7,52.8,47.0,51.0,54.9,53.1,3
9,2019-11-28,下　関,1,6.82,6.87,6.96,6.88,6.82,6.82,0.09,0.08,0.01,0.05,0.06,0.01,1,2,3,4,6,5.0,0,0,1,0,0,1,0,0,0,0,0,0,黒　野　　元　基,檀　　　　将　太,杉　村　　賢　也,広　瀬　　聖　仁,定　松　　勇　樹,今　林　　由　喜,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,4,晴,51.7,49.5,52.4,53.1,51.6,52.6,4
10,2019-11-28,福　岡,1,6.83,6.86,6.87,6.88,6.84,6.82,0.04,0.11,0.0,0.06,0.09,0.05,1,2,3,4,5,6.0,0,0,0,1,1,0,0,0,0,0,0,0,大　賀　　広　幸,萩　原　　知　哉,山　口　　貢　輝,大　川　　茂　実,尾　嶋　　一　広,伊　藤　　啓　三,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,3,晴,51.0,52.5,53.8,50.5,54.8,51.7,3
11,2019-11-28,大　村,1,6.56,6.5,6.6,6.54,6.58,6.57,0.11,0.01,0.11,0.21,0.21,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,田　川　　大　貴,三　浦　　裕　貴,木　場　　悠　介,宇留田　　翔　平,眞　鳥　　章　太,山　口　　広　樹,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,18.0,1,晴,52.6,54.0,51.0,54.0,52.1,53.7,2
12,2019-11-28,戸　田,2,6.69,6.81,6.79,6.69,6.71,6.77,0.19,0.03,0.21,0.01,0.04,0.02,1,2,3,4,5,6.0,0,0,0,1,1,0,0,0,0,0,0,0,横　井　　健　太,下　出　　秀　明,和　合　　俊　介,小　野　　達　哉,坂　野　　泰　章,芝　田　　京　介,11.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,11.0,2,雨,51.9,59.3,56.9,51.0,51.0,51.4,1
13,2019-11-28,江戸川,2,6.72,6.73,6.82,6.73,6.83,6.76,0.11,0.13,0.18,0.35,0.14,0.01,1,2,3,4,5,6.0,0,1,1,0,0,1,0,0,0,0,0,0,河　上　　年　昭,西　原　　明　生,森　永　　　　隆,榎　　　　幸　司,生　田　　波美音,久　永　　祥　平,10.0,0.0,0.0,0.0,0.5,0.0,1.0,15.0,5,雨,53.5,52.9,51.0,52.1,48.4,51.0,2
14,2019-11-28,平和島,2,6.68,6.73,6.84,6.71,6.77,6.83,0.11,0.1,0.13,0.3,0.07,0.01,1,2,3,4,5,6.0,1,0,0,0,0,1,0,0,0,0,0,0,田　村　　隆　信,平　本　　真　之,守　田　　俊　介,西　村　　拓　也,篠　崎　　元　志,石　丸　　海　渡,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,3,雨,51.6,52.5,52.8,51.0,51.0,54.7,2
15,2019-11-28,蒲　郡,2,6.7,6.71,6.72,6.7,6.77,6.65,0.05,0.01,0.0,0.03,0.07,0.02,1,2,3,6,4,5.0,0,1,0,1,0,0,0,0,0,0,0,0,中　村　　将　隆,丹　下　　　　健,下　河　　雅　史,小　林　　　　晋,大　江　　　　純,柳　瀬　　興　志,11.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,1,曇り,54.0,53.0,55.6,54.0,55.4,56.6,2
16,2019-11-28,住之江,2,6.99,6.96,6.9,6.94,6.91,6.86,0.2,0.09,0.22,0.11,0.15,0.04,1,2,3,4,5,6.0,1,1,0,0,0,0,0,0,0,0,0,0,金　山　　立　樹,黄金井　　力　良,中　里　　優　子,小　森　　信　雄,高　橋　　英　之,東　本　　千　佳,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.0,1,曇り,52.3,55.1,47.1,51.0,51.4,49.1,2
17,2019-11-28,尼　崎,2,6.8,6.82,6.77,6.77,6.64,6.91,0.23,0.09,0.13,0.12,0.02,0.01,1,2,3,4,5,6.0,0,0,0,1,1,1,0,0,0,0,0,0,谷　村　　啓　司,佐　藤　　大　騎,深　澤　　　　勉,郷　原　　章　平,宮　村　　勇　哉,鈴　木　　　　博,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.5,3,曇り,50.5,51.0,55.5,52.1,54.7,51.8,5
18,2019-11-28,鳴　門,2,6.78,6.81,6.77,6.92,6.93,6.75,0.02,0.08,0.08,0.08,0.07,0.08,1,2,6,3,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,橋　本　　年　光,山　崎　　裕　司,海老澤　　泰　行,藤　川　　利　文,長　野　　道　臣,古　場　　輝　義,12.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,17.0,4,曇り,51.8,51.6,55.1,51.0,53.5,52.0,4
19,2019-11-28,児　島,2,6.71,6.7,6.72,6.7,6.78,6.88,0.03,0.16,0.02,0.05,0.11,0.1,1,2,3,4,5,6.0,0,0,1,1,0,0,0,0,0,0,0,0,高　橋　　悠　花,西　岡　　育　未,中　北　　　　涼,前　田　　紗　希,勝　浦　　真　帆,喜　井　　つかさ,10.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,3,雨,47.0,46.0,47.0,49.8,46.5,47.0,4
20,2019-11-28,徳　山,2,6.86,6.87,6.95,6.95,6.98,6.93,0.05,0.12,0.09,0.19,0.15,0.04,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,奈　須　　啓　太,山　本　　浩　次,大　峯　　　　豊,坂　井　　康　嗣,柳　田　　英　明,横　田　　　　茂,10.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,1,雨,50.0,51.0,53.7,51.0,51.3,51.0,1
21,2019-11-28,下　関,2,6.87,6.94,6.82,6.82,6.77,6.85,0.04,0.08,0.1,0.01,0.04,0.19,1,2,3,4,5,6.0,1,0,0,1,0,0,0,0,0,0,0,0,別　府　　正　幸,篠　原　　俊　夫,溝　口　　海義也,小　松　　卓　司,村　田　　浩　司,橋　本　　　　明,13.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,6,晴,54.5,53.2,56.1,49.5,54.1,52.8,6
22,2019-11-28,福　岡,2,6.85,6.86,6.89,6.91,6.93,6.89,0.09,0.07,0.02,0.09,0.07,0.02,1,2,3,4,5,6.0,1,1,1,1,1,1,0,0,0,0,0,0,安　東　　幸　治,松　村　　康　太,吉　本　　玲　緒,河　相　　秀　行,岡　部　　大　輔,浦　上　　拓　也,13.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,16.0,3,曇り,53.6,52.8,56.9,51.0,51.3,52.4,3
23,2019-11-28,大　村,2,6.6,6.57,6.63,6.6,6.61,6.54,0.04,0.04,0.01,0.11,0.28,0.12,1,2,3,4,5,6.0,0,1,1,0,0,0,0,0,0,0,0,0,桐　村　　翔　太,山　崎　　鉄　平,豊　田　　健士郎,鈴　谷　　一　平,澤　崎　　雄　哉,新　開　　　　航,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,2,晴,49.5,51.3,51.2,54.1,51.0,51.0,3
24,2019-11-28,戸　田,3,6.75,6.81,6.74,6.82,6.76,6.76,0.07,0.01,0.18,0.15,0.07,0.13,1,2,3,4,5,6.0,1,0,1,0,1,1,0,0,0,0,0,0,長　畑　　友　輔,益　田　　啓　司,山　本　　光　雄,秋　田　　健太郎,栗　原　　謙　治,砂　長　　知　輝,11.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,11.0,1,曇り,49.5,52.3,52.7,59.9,54.7,51.8,1
25,2019-11-28,江戸川,3,6.69,6.64,6.79,6.81,6.8,6.68,0.03,0.35,0.29,0.24,0.09,0.07,1,2,3,4,5,6.0,1,0,0,1,1,0,0,0,0,0,0,0,出　本　　正　博,樫　葉　　次　郎,平　瀬　　城　啓,角　谷　　健　吾,増　田　　弘　喜,三　松　　直　美,10.0,0.0,0.5,0.5,0.0,0.0,2.0,15.0,5,雨,52.6,57.2,51.2,51.4,53.5,61.4,3
26,2019-11-28,平和島,3,6.8,6.73,6.73,6.78,6.7,6.77,0.02,0.04,0.03,0.04,0.13,0.07,1,2,3,4,5,6.0,1,1,0,1,1,1,0,0,0,0,0,0,岡　崎　　恭　裕,島　村　　隆　幸,深　川　　真　二,磯　部　　　　誠,木　下　　翔　太,川　北　　浩　貴,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,3,雨,51.0,50.5,50.0,53.0,52.5,51.0,2
27,2019-11-28,蒲　郡,3,6.74,6.8,6.63,6.73,6.66,6.68,0.03,0.01,0.1,0.04,0.02,0.01,1,2,3,4,5,6.0,0,0,0,1,1,0,0,0,0,0,0,0,若女井　　　　正,三　好　　勇　人,高　倉　　和　士,岡　村　　慶　太,高　野　　心　吾,吉　永　　浩　則,11.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,1,曇り,51.2,55.1,51.9,52.2,51.0,54.7,2
28,2019-11-28,住之江,3,6.8,6.96,6.95,6.76,6.88,6.85,0.04,0.09,0.02,0.11,0.11,0.02,1,2,3,4,5,6.0,1,1,1,1,1,0,0,0,0,0,0,0,大古場　　　　貴,横　澤　　剛　治,石　田　　政　吾,佐　藤　　　　翼,齋　藤　　　　勇,山　口　　隆　史,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.0,2,曇り,51.0,54.5,51.9,51.4,52.1,51.0,4
29,2019-11-28,尼　崎,3,6.85,6.86,6.98,6.88,6.96,6.9,0.03,0.05,0.08,0.03,0.04,0.02,1,2,3,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,0,角　山　　雄　哉,森　　　　智　也,三　宅　　爾　士,中　田　　友　也,山　崎　　昭　生,村　田　　　　敦,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.5,6,曇り,52.9,50.0,56.8,55.5,51.0,56.8,8
