date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,flying_1,flying_2,flying_3,flying_4,flying_5,flying_6,late_1,late_2,late_3,late_4,late_5,late_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
2019-06-16,桐　生,1,7.12,7.01,6.99,6.96,7.06,7.07,.28,.21,.01,.01,.08,0.02,1,2,3,4,5,6.0,0,0,1,1,0,0,0,0,0,0,0,0,森　下　　　　勇,勝　又　　　　桜,長　尾　　京志郎,黒　崎　　竜　也,東　口　　　　晃,大　石　　真　央,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,23.0,2,晴,53.9,47.0,51.0,49.5,51.9,47.4,3
2019-06-16,戸　田,1,6.85,6.83,6.83,6.91,6.80,6.83,.01,.23,.31,.03,.05,0.15,1,6,2,3,4,5.0,1,0,0,1,0,0,0,0,0,0,0,0,武　藤　　直　志,神　田　　達　也,宮　内　　由紀英,野　相　　弘　司,小　松　　卓　司,花　本　　夏　樹,29.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5,25.0,1,晴,55.2,51.3,51.3,57.6,50.0,52.8,3
2019-06-16,平和島,1,6.92,6.89,6.91,6.88,7.00,6.95,.12,.04,.01,.11,.01,0.13,1,2,3,4,5,6.0,0,0,1,1,1,0,0,0,0,0,0,0,伏　見　　俊　介,関　　　　　　道,竹　田　　吉　行,中　村　　直　喜,上　之　　晃　弘,小　倉　　康　典,29.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,23.0,3,晴,53.4,54.1,50.5,50.5,53.7,51.5,2
2019-06-16,浜名湖,1,6.71,6.80,6.78,6.70,6.77,6.77,.05,.27,.14,.04,.09,0.03,1,2,3,4,6,5.0,0,0,0,0,0,1,0,0,0,0,0,0,鈴　木　　諒　祐,岩　谷　　　　真,柴　田　　百　恵,小　川　　知　行,高　憧　　四　季,川　崎　　誠　志,24.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,4,晴,51.3,51.0,46.0,53.6,45.5,51.3,6
2019-06-16,蒲　郡,1,6.71,6.71,6.72,6.74,6.78,6.76,.25,.31,.18,.05,.04,0.1,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,庄　司　　孝　輔,石　川　　　　諒,楠　原　　翔　太,久保原　　秀　人,和　田　　敏　彦,大　澤　　誠　也,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,24.0,2,晴,54.1,50.0,52.7,55.8,51.0,53.7,4
2019-06-16,常　滑,1,6.89,6.85,6.90,6.94,6.77,6.86,.22,.23,.11,.18,.08,0.07,1,6,2,4,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,冨　田　　秀　幸,吉　田　　健太郎,松　山　　　　靖,岡　本　　　　大,伊　倉　　　　光,井　上　　恵　一,23.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5,晴,51.0,51.1,56.3,53.6,51.0,52.8,6
2019-06-16,　津　,1,6.73,6.86,6.74,6.82,6.80,6.78,.06,.11,.09,.11,.09,0.14,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,南　　　　佑　典,村　田　　　　敦,渡　辺　　　　崇,末　永　　由　楽,籾　山　　佳　岳,加　藤　　啓　太,24.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,3,晴,51.0,56.5,55.8,52.5,51.7,51.3,5
2019-06-16,鳴　門,1,6.80,6.75,6.82,6.71,6.75,6.83,.07,.03,.08,.09,.04,0.28,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,藤　田　　浩　人,井　手　　良　太,金　森　　史　吉,赤　池　　修　平,為　本　　智　也,下　出　　秀　明,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,5,晴,51.8,51.0,53.0,51.5,51.0,59.7,5
2019-06-16,丸　亀,1,6.77,6.83,6.79,6.83,6.86,6.76,.17,.54,.18,.19,.29,0.31,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,山　谷　　　　央,山　崎　　善　庸,半　田　　尚　也,松　下　　知　幸,篠　原　　飛　翔,渡　　　　修　平,22.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,19.0,3,晴,51.2,51.4,52.4,51.0,53.2,51.0,3
2019-06-16,徳　山,1,7.05,7.02,6.99,7.04,7.05,7.05,.29,.11,.12,.13,.19,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,矢　後　　　　剛,井　本　　昌　也,岡　部　　　　浩,重　富　　伸　也,乃　村　　康　友,小　川　　日紀太,25.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,21.0,4,晴,54.5,51.0,51.3,53.5,51.8,51.7,4
2019-06-16,唐　津,1,6.85,6.85,6.87,6.77,6.84,6.86,.15,.17,.15,.14,.08,0.07,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,水　摩　　　　敦,前　田　　昭　広,原　村　　拓　也,岡　本　　翔太郎,粟　田　　　　祥,田　中　　健太郎,22.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,22.0,5,晴,51.0,56.7,52.4,50.0,56.2,56.6,5
2019-06-16,大　村,1,6.86,6.85,6.75,6.79,6.74,6.76,.07,.10,.11,.04,.04,0.03,1,2,3,4,5,6.0,0,0,0,1,1,1,0,0,0,0,0,0,山　口　　哲　治,木　場　　悠　介,岩　川　　仁　士,山　崎　　康　弘,吉　田　　翔　悟,柳　瀬　　幹　太,22.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,25.0,1,晴,50.0,51.4,53.7,57.2,51.9,53.3,2
2019-06-16,桐　生,2,7.09,7.04,7.01,6.97,7.06,7.08,.25,.09,.04,.01,.01,0.21,1,2,3,4,5,6.0,0,0,0,1,1,0,0,0,0,0,0,0,原　　　　加央理,山　本　　浩　次,椎　名　　政　浩,山ノ内　　雅　人,田　嶋　　　　茂,青　木　　幸太郎,28.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,23.0,4,晴,46.0,53.6,51.0,52.6,51.3,50.5,5
2019-06-16,戸　田,2,6.86,7.00,6.87,6.86,6.77,6.8,.41,.09,.31,.04,.02,0.01,1,2,3,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,0,田　代　　達　也,黄金井　　力　良,落　合　　敬　一,高　倉　　和　士,畑　田　　汰　一,黒　野　　元　基,27.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,24.0,1,晴,52.6,55.0,54.6,52.8,51.0,51.0,3
2019-06-16,平和島,2,6.99,7.05,7.01,6.93,6.99,6.89,.18,.09,.04,.04,.06,0.04,1,2,3,4,5,6.0,0,0,1,1,0,0,0,0,0,0,0,0,池　田　　雷　太,沢　田　　昭　宏,佐　藤　　大　騎,藤　原　　啓史朗,天　野　　友　和,小野寺　　智　洋,28.0,-0.5,0.0,-0.5,-0.5,-0.5,0.0,23.0,3,晴,53.1,52.9,50.5,51.0,54.1,51.7,4
2019-06-16,浜名湖,2,6.91,6.87,6.91,6.83,6.87,6.91,.03,.08,.17,.04,.01,0.11,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,齋　藤　　達　希,伊　達　　正　利,塩　田　　北　斗,中　田　　達　也,加　瀬　　智　宏,越　智　　照　浩,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,3,晴,52.2,53.8,51.8,50.5,52.6,54.5,5
2019-06-16,蒲　郡,2,6.74,6.75,6.77,6.78,6.83,6.77,.00,.02,.06,.01,.05,0.06,1,2,3,4,5,6.0,0,1,0,0,0,0,0,0,0,0,0,0,藤　井　　　　徹,藤　原　　真　也,森　作　　雄　大,信　濃　　由　行,小　巻　　良　至,前　田　　　　翔,24.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,24.0,3,晴,51.2,51.0,52.8,54.0,52.1,50.0,5
2019-06-16,常　滑,2,6.81,6.79,6.84,6.78,6.84,6.79,.07,.05,.29,.10,.02,0.27,1,6,2,3,4,5.0,1,1,0,0,1,0,0,0,0,0,0,0,横　井　　光　弘,上　田　　洋　平,平　見　　真　彦,藤　川　　利　文,石　原　　　　光,竹　村　　祥　司,22.0,0.0,0.0,0.0,-0.5,0.0,0.0,22.0,5,晴,53.3,50.5,53.3,52.0,49.5,52.8,6
2019-06-16,　津　,2,6.54,6.69,6.68,6.69,6.69,6.71,.04,.05,.13,.15,.19,0.14,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,高　田　　ひかる,福　島　　陽　子,高　橋　　悠　花,魚　谷　　香　織,木　村　　詳　子,加　藤　　　　綾,22.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,1,曇り,47.2,48.5,48.0,45.0,50.7,47.0,2
2019-06-16,鳴　門,2,6.79,6.76,6.78,6.76,6.81,6.82,.10,.06,.02,.13,.05,0.13,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,三　好　　勇　人,妻　鳥　　晋　也,小　池　　修　平,市　橋　　卓　士,芹　澤　　克　彦,中　島　　秀　治,23.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,21.0,4,晴,54.9,54.6,53.0,51.0,51.0,52.9,4
2019-06-16,丸　亀,2,6.73,6.72,6.79,6.78,6.83,6.77,.09,.09,.26,.09,.01,0.13,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,齋　藤　　真　之,吉　武　　真　也,南　部　　圭　史,堤　　　　啓　輔,泥　谷　　一　毅,近　藤　　稔　也,23.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,5,晴,52.8,51.3,51.0,51.1,54.3,52.6,5
2019-06-16,徳　山,2,7.13,7.13,7.09,7.02,7.13,7.16,.26,.21,.20,.23,.28,0.31,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,近　江　　翔　吾,土　屋　　太　朗,松　崎　　祐太郎,乙　津　　康　志,岸　蔭　　　　亮,雑　賀　　勇　貴,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,52.3,54.3,51.0,51.4,50.0,52.7,1
2019-06-16,唐　津,2,6.79,6.76,6.79,6.82,6.78,6.81,.15,.07,.01,.02,.04,0.01,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,高　橋　　正　男,下　田　　哲　也,吉　田　　　　光,宮　田　　政　勝,浦　野　　　　海,安　東　　　　将,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,22.0,4,晴,51.8,52.9,50.5,52.7,54.2,51.0,4
2019-06-16,大　村,2,6.73,6.79,6.70,6.74,6.76,6.69,.09,.19,.00,.18,.03,0.13,1,2,3,5,6,4.0,1,0,0,0,0,0,0,0,0,0,0,0,織　田　　　　猛,小　林　　基　樹,江　頭　　賢　太,井　町　　　　泰,井　川　　正　人,白　水　　勝　也,26.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,25.0,1,曇り,51.6,52.8,52.2,49.5,50.5,51.0,2
2019-06-16,桐　生,3,6.94,6.90,7.00,6.97,7.01,7.04,.01,.09,.01,.06,.05,0.02,1,2,3,5,6,4.0,1,0,1,0,0,1,0,0,0,0,0,0,入　船　　幸　子,木　下　　陽　介,木　田　　峰由季,平　川　　香　織,松　本　　真　吾,田　中　　京　介,27.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,23.0,4,晴,43.5,54.8,51.5,47.0,50.5,54.0,5
2019-06-16,戸　田,3,6.94,6.93,6.97,6.90,6.90,6.89,.08,.08,.25,.12,.29,0.11,1,2,3,6,4,5.0,1,0,0,0,0,0,0,0,0,0,0,0,加　藤　　裕　太,品　田　　直　樹,堀　本　　裕　也,田野邊　　秀　樹,荒　井　　翔　伍,藤　山　　翔　大,27.0,-0.5,-0.5,-0.5,-0.5,0.0,0.0,24.0,1,晴,53.4,51.0,49.5,53.6,51.6,51.0,3
