,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-11-22,桐　生,1,6.72,6.75,6.69,6.73,6.74,6.72,0.04,0.16,0.06,0.14,0.07,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,佐々木　　裕　美,平　高　　奈　菜,日　高　　逸　子,魚　谷　　香　織,落　合　　直　子,松　本　　晶　恵,8.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,0,雨,47.0,46.0,47.0,46.5,47.3,46.5,0
1,2019-11-22,江戸川,1,6.78,6.81,6.74,6.79,6.8,6.8,0.27,0.04,0.03,0.02,0.05,0.09,1,2,3,4,5,6.0,0,0,1,1,1,1.0,0,0,0,0,0,0,田　中　　京　介,丹　下　　　　将,堤　　　　健　一,川　崎　　誠　志,若　林　　　　将,松　下　　哲　也,8.0,0.0,1.0,0.0,0.5,0.5,0.0,15.0,5,雨,55.0,56.0,51.0,51.1,51.4,50.0,4
2,2019-11-22,多摩川,1,6.65,6.73,6.77,6.73,6.6,6.7,0.02,0.01,0.24,0.02,0.03,0.03,1,2,3,4,5,6.0,0,1,0,1,1,0.0,0,0,0,0,0,0,芹　澤　　克　彦,小　巻　　良　至,中　島　　昂　章,桑　島　　和　宏,宮　迫　　暢　彦,生　方　　靖　亜,7.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.5,2,雨,51.0,54.5,51.0,54.5,52.3,54.3,2
3,2019-11-22,浜名湖,1,6.74,6.66,6.63,6.78,6.73,6.71,0.11,0.07,0.06,0.06,0.07,0.11,1,2,3,4,5,6.0,1,1,0,0,0,0.0,0,0,0,0,0,0,土　屋　　　　南,土　屋　　実沙希,倉　田　　郁　美,垣　内　　清　美,島　倉　　　　都,平　田　　さやか,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,0,雨,47.3,45.5,47.0,49.9,47.0,48.4,0
4,2019-11-22,常　滑,1,6.77,6.71,6.79,6.77,6.85,6.74,0.04,0.13,0.06,0.13,0.08,0.1,1,2,3,4,5,6.0,1,1,0,0,0,0.0,0,0,0,0,0,0,石　川　　哲　秀,片　橋　　幸　貴,杉　山　　勝　匡,坂　本　　徳　克,信　濃　　由　行,小　原　　聡　将,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,0,曇り,55.5,53.1,49.5,53.1,53.0,51.0,1
5,2019-11-22,　津　,1,6.67,6.65,6.72,6.74,6.71,6.71,0.05,0.01,0.05,0.14,0.15,0.26,1,2,3,4,5,6.0,1,1,1,0,0,0.0,0,0,0,0,0,0,村　田　　修　次,大　田　　直　弥,幸　田　　智　裕,井　手　　良　太,齋　藤　　和　政,小　川　　晃　司,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,12.0,0,曇り,51.1,51.6,51.6,51.3,51.4,49.5,0
6,2019-11-22,三　国,1,6.7,6.72,6.79,6.71,6.75,6.75,0.12,0.02,0.05,0.12,0.01,0.07,1,2,3,4,5,6.0,0,1,0,0,0,0.0,0,0,0,0,0,0,佐　藤　　大　介,相　原　　利　章,立　具　　敬　司,近　藤　　稔　也,堤　　　　啓　輔,中　村　　栄　治,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,11.0,1,曇り,52.0,51.8,51.0,53.9,50.0,51.0,0
7,2019-11-22,びわこ,1,6.58,6.72,6.74,6.72,6.77,6.77,0.05,0.13,0.18,0.09,0.1,0.03,1,2,3,4,6,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,橋　本　　久　和,山　崎　　聖　司,池　田　　真　治,宮　嵜　　隆太郎,中　島　　秀　治,角　浜　　　　修,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.0,2,曇り,51.0,51.4,53.7,60.2,51.8,51.9,0
8,2019-11-22,丸　亀,1,6.75,6.9,6.84,6.71,6.84,6.81,0.11,0.14,0.11,0.05,0.09,0.11,1,2,4,6,3,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,河　野　　　　大,杉　本　　洋　一,小　澤　　　　学,吉　川　　貴　仁,上　原　　健次郎,川　上　　清　人,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,1,曇り,50.5,50.5,51.9,51.1,51.3,59.8,1
9,2019-11-22,宮　島,1,6.69,6.74,6.77,6.68,6.69,6.72,0.05,0.17,0.14,0.04,0.19,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,村　越　　　　篤,庄　司　　樹良々,森　林　　　　太,今　坂　　晃　広,磯　村　　　　匠,古　賀　　智　之,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,2,曇り,53.8,51.5,53.3,52.5,51.2,51.0,2
10,2019-11-22,下　関,1,6.68,6.75,6.78,6.83,6.8,6.71,0.24,0.19,0.26,0.06,0.01,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,加　藤　　政　彦,林　　　　恵　祐,高　山　　哲　也,高　岡　　竜　也,松　田　　隆　司,柳　瀬　　幹　太,13.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,3,曇り,51.1,56.9,53.1,51.0,52.0,55.2,3
11,2019-11-22,芦　屋,1,6.71,6.78,6.72,6.78,6.73,6.78,0.08,0.24,0.1,0.07,0.2,0.19,1,5,2,3,4,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,大　平　　誉史明,金　子　　猛　志,北　岡　　　　淳,野　中　　義　生,田　頭　　　　実,向　　　　達　哉,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.0,2,曇り,51.0,55.2,53.6,52.4,50.0,51.8,2
12,2019-11-22,福　岡,1,6.88,6.84,6.82,6.92,6.89,6.9,0.09,0.03,0.12,0.14,0.04,0.1,1,2,3,4,5,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,奥　田　　　　誠,浮　田　　圭　浩,寺　本　　昇　平,田　頭　　虎　親,小　黒　　竜　吾,表　　　　健　太,16.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,2,曇り,52.4,51.5,49.0,54.6,55.3,51.0,1
13,2019-11-22,唐　津,1,6.69,6.66,6.68,6.69,6.67,6.67,0.26,0.21,0.11,0.13,0.09,0.01,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,川　上　　　　剛,山　本　　梨　菜,占　部　　一　真,入　船　　幸　子,山　田　　和　佐,櫻　井　　　　優,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,12.0,2,曇り,53.7,48.8,51.0,43.5,53.2,52.0,2
14,2019-11-22,桐　生,2,6.71,6.7,6.62,6.71,6.72,6.65,0.03,0.03,0.01,0.01,0.01,0.02,1,2,3,4,5,6.0,0,0,1,0,1,1.0,0,0,0,0,0,0,萩　原　　秀　人,重　成　　一　人,桐　生　　順　平,松　井　　　　繁,茅　原　　悠　紀,桑　原　　　　悠,8.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,1,雨,52.0,52.5,51.0,50.0,52.8,51.0,1
15,2019-11-22,江戸川,2,6.91,6.78,6.89,6.88,6.73,6.92,0.04,0.11,0.25,0.03,0.26,0.26,1,2,3,4,5,6.0,0,1,0,1,0,0.0,0,0,0,0,0,0,石　井　　裕　美,蜂　須　　瑞　生,古　川　　　　舞,関　野　　　　文,深　尾　　巴　恵,金　子　　千　穂,7.0,0.0,0.5,0.0,0.0,0.0,0.0,15.0,10,雨,49.7,45.5,46.0,45.5,48.1,45.5,4
16,2019-11-22,多摩川,2,6.62,6.66,6.67,6.71,6.66,6.6,0.26,0.33,0.06,0.37,0.11,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,原　田　　智　和,岡　部　　　　哲,福　来　　　　剛,中　嶋　　誠一郎,今　泉　　　　徹,石　原　　　　光,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,2,雨,50.5,52.3,51.0,50.0,52.1,49.5,2
17,2019-11-22,浜名湖,2,6.72,6.74,6.74,6.71,6.74,6.7,0.03,0.13,0.0,0.1,0.03,0.14,1,2,3,4,5,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,松　下　　　　潤,石　丸　　海　渡,西　舘　　　　健,松　山　　将　吾,安　部　　慎　一,吉　田　　健太郎,13.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,0,雨,52.5,54.1,54.1,51.0,51.4,51.7,1
18,2019-11-22,常　滑,2,6.75,6.77,6.71,6.75,6.79,6.83,0.09,0.04,0.06,0.08,0.13,0.21,6,2,1,4,3,5.0,1,0,0,0,0,0.0,0,0,0,0,0,0,山　田　　晃　大,川　田　　正　人,品　田　　直　樹,桑　原　　　　啓,小　寺　　拳　人,村　上　　　　純,13.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,14.0,0,曇り,51.4,49.5,49.5,52.8,52.8,53.3,1
19,2019-11-22,　津　,2,6.59,6.64,6.66,6.71,6.74,6.74,0.1,0.15,0.11,0.07,0.14,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,乃　村　　康　友,野　中　　一　平,小　池　　公　生,寺　本　　重　宣,岡　村　　　　仁,嶋　田　　貴　支,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,12.0,0,曇り,52.6,53.8,50.5,49.5,52.6,51.9,0
