,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-03-24,多摩川,1,6.68,6.77,6.72,6.69,6.68,6.66,0.22,0.04,0.13,0.07,0.09,0.2,1,2,3,4,6,5.0,0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,山　崎　　哲　司,竹　腰　　正　樹,本　吉　　正　樹,山　本　　英　志,宇留田　　翔　平,杉　江　　浩　明,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.1,51.8,55.7,50.0,55.8,50.5
1,2019-03-24,浜名湖,1,6.65,6.61,6.69,6.68,6.69,6.68,0.03,0.06,0.36,0.01,0.1,0.11,1,2,3,4,5,6.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,宮　西　　真　昭,佐　藤　　大　騎,森　林　　　　太,若　林　　義　人,飯　田　　庄　吾,品　田　　直　樹,0.5,-0.5,0.0,-0.5,-0.5,-0.5,52.8,51.0,51.9,55.5,54.3,50.5
2,2019-03-24,蒲　郡,1,6.75,6.71,6.72,6.69,6.74,6.73,0.03,0.06,0.01,0.22,0.21,0.17,1,2,3,4,6,5.0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,竹　野　　未　華,横　田　　悠　衣,佐　藤　　享　子,大　澤　　真　菜,西　岡　　成　美,来　田　　衣　織,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,50.1,44.0,49.6,45.0,46.5,47.0
3,2019-03-24,常　滑,1,6.7,6.76,6.69,6.78,6.71,6.66,0.15,0.22,0.07,0.03,0.04,0.32,1,2,3,4,6,5.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,寺　嶋　　　　雄,上　田　　健　太,酒　井　　俊　弘,畔　柳　　俊　吾,栗　原　　直　也,加　藤　　啓　太,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,52.3,51.3,52.0,51.0,54.0,51.4
4,2019-03-24,三　国,1,6.72,6.82,6.77,6.81,6.8,6.92,0.01,0.02,0.04,0.07,0.03,0.01,1,2,3,4,5,6.0,1,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,向　所　　浩　二,松　本　　博　昭,長　尾　　京志郎,前　田　　健太郎,西　川　　新太郎,中　山　　将　太,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.9,52.4,52.5,51.7,51.4,52.8
5,2019-03-24,びわこ,1,6.74,6.73,6.78,6.68,6.63,6.7,0.01,0.03,0.1,0.06,0.02,0.03,1,2,3,4,5,6.0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,丸　野　　一　樹,桑　原　　将　光,中　村　　辰　也,下　出　　卓　矢,谷　野　　錬　志,向　後　　龍　一,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.3,51.0,53.1,51.4,51.4
6,2019-03-24,住之江,1,6.75,6.78,6.84,6.84,6.71,6.87,0.07,0.05,0.03,0.03,0.02,0.03,1,2,3,4,5,6.0,0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,宇　土　　泰　就,汐　崎　　正　則,佐　野　　隆　仁,大　内　　裕　樹,小　松　　卓　司,津久井　　拓　也,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.4,54.3,53.7,53.8,49.0,52.7
7,2019-03-24,丸　亀,1,6.72,6.77,6.82,6.78,6.87,6.9,0.05,0.06,0.09,0.16,0.11,0.11,1,2,3,4,5,6.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,森　安　　弘　雅,中　北　　将　史,渋　谷　　明　憲,松　下　　哲　也,浮　田　　圭　浩,塩　田　　雄　一,0.0,-0.5,-0.5,0.0,-0.5,-0.5,51.0,52.1,51.8,50.0,52.6,51.0
8,2019-03-24,児　島,1,6.7,6.77,6.84,6.82,6.82,6.77,0.06,0.15,0.09,0.13,0.03,0.01,1,2,3,4,5,6.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,南　　　　佑　典,松　田　　英　数,木　場　　雄二郎,池　田　　雷　太,諏　訪　　忠　宏,武　藤　　綾　子,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,51.0,56.4,55.9,53.0,52.9,47.8
9,2019-03-24,芦　屋,1,6.7,6.76,6.76,6.74,6.76,6.71,0.11,0.04,0.08,0.07,0.07,0.03,1,2,3,4,5,6.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,吉　川　　喜　継,澤　崎　　雄　哉,森　　　　照　夫,中　島　　真　二,嶋　田　　貴　支,和　田　　拓　也,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.2,54.2,51.2,52.6,51.3
