,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-10-28,多摩川,1,6.81,6.79,6.79,6.85,6.85,6.84,0.08,0.01,0.01,0.05,0.06,0.07,1,2,3,4,5,6.0,0,0,0,0,0,1.0,0,0,0,0,0,0,板　橋　　侑　我,窪　田　　好　弘,山ノ内　　雅　人,島　村　　隆　幸,椎　名　　政　浩,鈴　木　　孝　明,19.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,2,晴,51.2,53.2,53.3,50.5,51.0,55.6,4
1,2019-10-28,蒲　郡,1,6.68,6.71,6.72,6.75,6.71,6.74,0.07,0.08,0.09,0.06,0.03,0.05,1,2,3,4,5,6.0,0,0,0,0,1,0.0,0,0,0,0,0,0,広　瀬　　聖　仁,岡　部　　　　哲,片　岡　　大　地,松　田　　隆　司,浦　田　　晃　嗣,宇　野　　博　之,18.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,20.0,1,晴,52.2,51.5,50.5,52.3,55.0,53.8,3
2,2019-10-28,常　滑,1,6.64,6.69,6.63,6.63,6.69,6.75,0.22,0.11,0.04,0.05,0.09,0.05,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,大　田　　　　誠,志　道　　吉　和,廣　瀬　　真　也,鶴　田　　勇　雄,川　合　　理　司,後　藤　　陽　介,21.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,51.0,51.0,49.5,52.8,61.1,55.3,2
3,2019-10-28,　津　,1,6.73,6.76,6.85,6.8,6.69,6.79,0.01,0.01,0.07,0.02,0.04,0.11,1,2,3,4,5,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,鶴　本　　崇　文,一　柳　　和　孝,牟　田　　奨　太,篠　田　　優　也,関　　　　　　道,鈴　木　　慶　太,20.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,20.0,1,曇り,50.5,51.6,55.1,52.0,54.3,54.5,2
4,2019-10-28,三　国,1,6.71,6.67,6.61,6.64,6.63,6.63,0.29,0.18,0.05,0.21,0.18,0.25,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,是　澤　　孝　宏,南　野　　利　騰,牧　原　　　　崇,庄　司　　孝　輔,中　島　　秀　治,田　代　　達　也,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,1,晴,51.0,53.0,51.4,54.7,51.6,53.6,2
5,2019-10-28,丸　亀,1,6.83,6.86,6.77,6.9,6.85,6.89,0.03,0.07,0.01,0.21,0.01,0.08,1,2,3,4,5,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,西　村　　美智子,花　本　　夏　樹,畔　柳　　俊　吾,齋　藤　　　　勇,平　山　　智　加,福　本　　忠　治,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,21.0,2,晴,50.1,52.8,52.0,52.3,45.0,52.6,2
6,2019-10-28,宮　島,1,6.75,6.76,6.77,6.74,6.71,6.77,0.1,0.16,0.16,0.17,0.12,0.12,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,五反田　　　　忍,真　子　　奈津実,藤　崎　　小百合,森　岡　　真　希,山　本　　梨　菜,米　井　　里　実,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,48.8,46.0,48.1,47.8,48.7,47.0,1
7,2019-10-28,下　関,1,6.68,6.69,6.74,6.73,6.77,6.68,0.03,0.01,0.14,0.08,0.08,0.02,1,2,3,4,5,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,鈴　木　　　　博,北　川　　敏　弘,森　林　　　　太,渡　邊　　哲　也,白　井　　弘　文,河　相　　秀　行,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,1,晴,52.9,51.2,52.8,52.4,51.4,50.5,1
8,2019-10-28,唐　津,1,6.68,6.66,6.69,6.66,6.67,6.65,0.0,0.06,0.1,0.08,0.02,0.02,1,2,3,4,5,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,長　野　　壮志郎,熊　本　　英　一,二　宮　　博　貴,伊　藤　　尚　汰,安河内　　　　健,前　田　　　　滉,22.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,1,晴,55.7,55.6,51.3,49.0,54.8,50.0,1
9,2019-10-28,大　村,1,6.74,6.76,6.77,6.84,6.8,6.75,0.01,0.04,0.23,0.05,0.06,0.03,1,6,2,3,4,5.0,1,1,0,1,1,0.0,0,0,0,0,0,0,山　崎　　昂　介,羽　野　　　　諒,木　場　　悠　介,大　澤　　真　菜,佐　藤　　　　悠,岡　本　　　　大,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,23.0,1,晴,51.5,52.8,51.4,45.0,53.6,53.9,1
