,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-11-29,戸　田,1,6.66,6.68,6.63,6.67,6.64,6.78,0.13,0.11,0.03,0.05,0.06,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,西　村　　秀　樹,今　出　　晋　二,坂　野　　泰　章,森　下　　　　勇,大　谷　　健　太,砂　長　　知　輝,9.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,8.0,1,晴,51.0,56.5,51.0,54.2,51.0,51.7,1
1,2019-11-29,江戸川,1,6.71,6.71,6.65,6.71,6.66,6.67,0.06,0.09,0.02,0.11,0.1,0.03,1,2,3,4,5,6.0,0,0,1,0,0,1,0,0,0,0,0,0,三　松　　直　美,増　田　　弘　喜,齋　藤　　達　希,生　田　　波美音,久　永　　祥　平,守　屋　　大　地,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5,晴,61.0,53.2,52.3,48.1,51.0,51.1,3
2,2019-11-29,平和島,1,6.62,6.63,6.67,6.77,6.66,6.65,0.1,0.12,0.08,0.09,0.01,0.03,1,2,3,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,0,今　村　　　　豊,上　條　　暢　嵩,田　口　　節　子,茅　原　　悠　紀,赤　岩　　善　生,吉　川　　元　浩,8.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,3,晴,51.0,51.2,46.5,52.2,51.5,50.0,2
3,2019-11-29,蒲　郡,1,6.66,6.63,6.58,6.68,6.58,6.65,0.08,0.04,0.01,0.16,0.09,0.09,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,小　林　　　　晋,高　野　　心　吾,大須賀　　　　友,行　谷　　吉　範,有　田　　　　岳,下　河　　雅　史,8.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,13.0,0,晴,53.1,50.5,53.1,53.1,51.0,55.4,1
4,2019-11-29,住之江,1,6.71,6.83,6.81,6.86,6.85,6.89,0.07,0.03,0.06,0.02,0.02,0.03,1,2,3,4,5,6.0,1,1,1,0,1,0,0,0,0,0,0,0,北　川　　潤　二,亀　山　　高　雅,中　川　　り　な,妻　鳥　　晋　也,黄金井　　力　良,金　子　　七　海,8.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,12.0,1,晴,54.4,52.6,48.9,54.1,55.0,48.1,1
5,2019-11-29,鳴　門,1,6.82,6.65,6.75,6.83,6.83,6.79,0.08,0.07,0.04,0.07,0.11,0.15,1,2,3,4,5,6.0,1,1,1,0,0,0,0,0,0,0,0,0,谷　津　　幸　宏,新　井　　英　孝,渡　邉　　俊　介,森　田　　昭　彦,藤　川　　利　文,数　原　　　　魁,11.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,17.0,3,晴,52.7,52.3,50.5,55.3,51.1,51.3,3
6,2019-11-29,宮　島,1,6.65,6.67,6.72,6.69,6.72,6.66,0.02,0.21,0.01,0.04,0.05,0.05,1,2,3,4,5,6.0,1,0,1,0,0,1,0,0,0,0,0,0,岩　崎　　正　哉,深　山　　祐　二,小　林　　一　樹,金　子　　　　萌,柴　田　　直　哉,幸　本　　　　誠,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,1,晴,55.0,51.0,56.6,51.0,50.5,50.0,1
7,2019-11-29,徳　山,1,6.8,6.92,6.93,6.92,6.94,6.92,0.08,0.02,0.01,0.07,0.09,0.01,1,2,3,4,5,6.0,0,1,1,1,1,1,0,0,0,0,0,0,安　田　　政　彦,安　達　　美　帆,吉　本　　正　昭,志　道　　吉　和,熊　本　　英　一,三　川　　昂　暁,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,2,晴,51.8,47.6,55.9,51.0,53.5,51.6,2
8,2019-11-29,若　松,1,6.89,6.74,6.84,6.81,6.94,6.89,0.24,0.11,0.07,0.08,0.03,0.04,1,4,6,2,3,5.0,0,1,1,1,1,0,0,0,0,0,0,0,門　間　　雄　大,早　川　　尚　人,荒　牧　　凪　沙,笠　井　　広　幸,小　川　　晃　司,吉　田　　隆　義,11.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,2,晴,52.2,52.5,51.0,58.1,49.0,55.4,2
9,2019-11-29,福　岡,1,6.88,6.91,6.88,6.81,6.91,6.89,0.22,0.07,0.11,0.15,0.15,0.08,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,浦　上　　拓　也,川　島　　拓　郎,幸　野　　史　明,磯　村　　　　匠,渥　美　　卓　郎,谷　　　　勝　幸,13.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,3,晴,51.7,51.7,50.5,51.0,53.4,53.7,2
10,2019-11-29,大　村,1,6.67,6.57,6.7,6.65,6.69,6.65,0.08,0.18,0.23,0.02,0.05,0.03,1,2,3,4,5,6.0,1,1,1,0,0,1,0,0,0,0,0,0,木　場　　悠　介,鈴　谷　　一　平,森　　　　悠　稀,羽　野　　　　諒,福　田　　翔　吾,眞　鳥　　章　太,9.0,-0.5,-0.5,0.0,-0.5,0.0,-0.5,17.0,0,晴,51.0,53.8,51.0,52.9,51.0,52.4,0
