date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,flying_1,flying_2,flying_3,flying_4,flying_5,flying_6,late_1,late_2,late_3,late_4,late_5,late_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
2019-08-02,桐　生,1,6.77,6.74,6.80,6.83,6.87,6.79,.11,.11,.14,.12,.21,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,石　岡　　将　太,小　池　　修　平,塩　崎　　優　司,谷　野　　錬　志,大　田　　直　弥,小　川　　晃　司,31.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,30.0,1,曇り,51.9,53.1,51.5,51.9,52.3,50.0,1
2019-08-02,平和島,1,6.83,6.91,6.99,6.87,6.80,6.96,.11,.10,.06,.13,.07,0.01,1,3,6,2,4,5.0,1,1,1,1,0,0,0,0,0,0,0,0,坂　東　　　　満,行　谷　　吉　範,盛　本　　真　輔,井　川　　大　作,沓　名　　貴　輝,若女井　　　　正,31.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,27.0,10,晴,51.8,51.0,51.0,57.6,50.5,51.0,10
2019-08-02,常　滑,1,6.78,6.80,6.74,6.78,6.76,6.75,.13,.14,.43,.22,.17,0.2,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,久　富　　政　弘,藤　岡　　俊　介,黒　柳　　浩　孝,松　尾　　宣　邦,深　水　　慎一郎,清　埜　　翔　子,31.0,-0.5,-0.5,-0.5,0.0,0.0,-0.5,31.0,2,晴,53.5,51.0,54.4,53.7,53.4,48.9,3
2019-08-02,　津　,1,6.78,6.88,6.86,6.79,6.84,6.84,.14,.23,.10,.06,.10,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,高　野　　哲　史,村　上　　祐　次,森　　　　智　也,米　井　　里　実,道　上　　千　夏,鋤　柄　　貴　俊,33.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,34.0,1,晴,51.0,54.0,50.5,45.0,49.0,51.3,2
2019-08-02,三　国,1,6.67,6.64,6.68,6.74,6.65,6.68,.29,.15,.14,.12,.03,0.14,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,高　田　　　　明,志　道　　吉　和,池　田　　剛　規,佐々木　　完　太,小　林　　孝　弘,金　田　　智　博,29.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,31.0,3,晴,50.0,51.0,51.7,51.0,51.0,53.1,4
2019-08-02,びわこ,1,6.80,6.88,6.82,6.82,6.89,6.9,.03,.14,.01,.08,.02,0.11,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,羽　野　　直　也,和　田　　兼　輔,渡　邉　　雄　朗,瓜　生　　正　義,丸　野　　一　樹,森　定　　晃　史,33.0,-0.5,0.0,0.0,-0.5,-0.5,-0.5,31.0,1,晴,51.3,51.0,51.4,49.5,51.1,51.2,1
2019-08-02,住之江,1,6.86,6.84,6.80,6.88,6.92,6.85,.30,.21,.31,.16,.07,0.11,1,2,3,5,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,豊　田　　光　紀,木　村　　恒　一,岩　永　　雅　人,横　川　　光　弥,永　瀬　　　　巧,楠　原　　翔　太,29.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,32.0,1,晴,53.4,56.3,51.2,53.9,53.0,51.6,0
2019-08-02,尼　崎,1,6.75,6.79,6.66,6.71,6.82,6.84,.08,.19,.09,.13,.06,0.16,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,鈴　谷　　一　平,羽　野　　　　諒,谷　口　　健　一,和　田　　操　拓,天　野　　友　和,竹　下　　大　樹,33.4,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,32.5,0,晴,54.4,52.3,54.7,51.0,52.7,52.4,4
2019-08-02,鳴　門,1,6.77,6.77,6.74,6.77,6.81,6.8,.03,.05,.02,.18,.08,0.19,1,2,3,4,5,6.0,1,0,1,0,0,0,0,0,0,0,0,0,鶴　田　　勇　雄,三　品　　隆　浩,蒲　原　　健　太,小　林　　基　樹,中　野　　和　裕,鈴　木　　峻　佑,30.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,28.0,3,晴,51.4,54.7,51.1,52.1,51.6,51.3,3
2019-08-02,下　関,1,6.82,6.72,6.82,6.81,6.76,6.79,.08,.01,.03,.02,.01,0.04,1,2,3,4,6,5.0,0,0,0,0,0,1,0,0,0,0,0,0,山　田　　竜　一,横　家　　翔　一,川　崎　　誠　志,河　上　　哲　也,阿　波　　勝　哉,伊　藤　　玲　奈,31.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,30.0,2,晴,51.0,53.6,51.0,51.0,52.8,44.5,2
