,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-05-12,桐　生,1,6.69,6.7,6.84,6.74,6.69,6.66,0.09,0.01,0.02,0.22,0.33,0.21,1,2,3,4,5,6.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,内　山　　文　典,秋　田　　健太郎,川　俣　　昌　史,上　條　　暢　嵩,村　田　　　　敦,尾　形　　栄　治,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.4,60.0,52.0,51.0,57.2,53.4
1,2019-05-12,戸　田,1,6.64,6.74,6.63,6.66,6.59,6.64,0.06,0.19,0.11,0.11,0.17,0.29,1,2,3,4,5,6.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,片　岡　　大　地,中　村　　将　隆,内　野　　省　一,坂　野　　泰　章,島　倉　　　　都,吉　田　　杏　美,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,55.3,53.6,51.1,48.6,49.4
2,2019-05-12,多摩川,1,6.95,6.81,6.91,6.93,6.78,6.87,0.02,0.04,0.02,0.12,0.07,0.08,1,2,5,6,3,4.0,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,原　田　　秀　弥,小　林　　基　樹,平　見　　真　彦,羽　野　　直　也,木　下　　陽　介,金　子　　順　一,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.5,53.0,52.7,51.7,54.3,52.0
3,2019-05-12,浜名湖,1,6.63,6.69,6.7,6.67,6.69,6.61,0.09,0.14,0.0,0.16,0.11,0.22,1,2,3,4,6,5.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,小　林　　　　晋,鈴　木　　裕　隆,本　岡　　勝　利,田　中　　伸　二,武　藤　　直　志,後　藤　　孝　義,-0.5,-0.5,-0.5,-0.5,0.0,0.0,54.3,58.1,55.6,51.0,56.5,51.2
4,2019-05-12,常　滑,1,6.75,6.75,6.78,6.73,6.77,6.72,0.03,0.18,0.02,0.04,0.04,0.09,1,2,3,4,6,5.0,1,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,本　吉　　正　樹,佐　藤　　謙史朗,大　内　　裕　樹,関　根　　彰　人,前　田　　　　翔,齊　藤　　大　将,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,54.4,53.5,54.1,52.1,49.0,57.2
5,2019-05-12,　津　,1,6.69,6.69,6.7,6.69,6.7,6.78,0.08,0.02,0.01,0.03,0.04,0.03,1,2,3,4,5,6.0,0,1,1.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,春　園　　功　太,柳　沢　　　　一,原　田　　幸　哉,辻　　　　栄　蔵,上　村　　純　一,真　庭　　明　志,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.0,51.0,51.0,51.2,51.0
6,2019-05-12,びわこ,1,6.6,6.63,6.66,6.69,6.57,6.64,0.03,0.15,0.14,0.33,0.03,0.03,1,2,3,4,5,6.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,片　橋　　幸　貴,坪　内　　　　実,信　濃　　由　行,東　口　　　　晃,木　村　　亮　太,横　川　　光　弥,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.1,55.3,54.2,51.4,51.0,58.2
7,2019-05-12,児　島,1,6.78,6.82,6.82,6.82,6.8,6.86,0.38,0.23,0.37,0.13,0.09,0.16,1,2,3,4,5,6.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,安　井　　瑞　紀,西　澤　　日花里,白　石　　佳　江,山　下　　夏　鈴,仁　科　　さやか,白　石　　有　美,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,50.8,43.5,46.0,44.5,47.0,55.8
8,2019-05-12,宮　島,1,6.78,6.77,6.79,6.76,6.69,6.75,0.1,0.2,0.09,0.13,0.22,0.09,1,2,3,4,5,6.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,井　内　　将太郎,大　西　　　　賢,豊　田　　泰　洋,津　留　　浩一郎,大　田　　　　誠,関　野　　　　龍,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.1,51.1,56.4,53.8,51.0,50.5
9,2019-05-12,徳　山,1,6.99,6.96,7.05,6.93,7.02,7.01,0.13,0.03,0.02,0.03,0.07,0.16,1,2,3,4,5,6.0,0,1,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,船　岡　　洋一郎,菊　池　　宏　志,石　田　　　　豪,村　上　　奈　穂,三　瀬　　　　譲,竹之内　　　　極,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,51.3,52.9,51.1,47.6,53.8,54.5
