date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,flying_1,flying_2,flying_3,flying_4,flying_5,flying_6,late_1,late_2,late_3,late_4,late_5,late_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
2019-05-15,江戸川,2,6.82,6.78,6.88,6.96,7.03,6.87,.12,.05,.07,.01,.16,0.14,1,2,3,4,5,6.0,1,1,1,1,0,0,,,,,0.0,0.0,重　木　　輝　彦,若　林　　　　将,榎　　　　幸　司,三　角　　哲　男,東　本　　勝　利,室　田　　泰　史,0.5,0.5,0.5,0.5,0.0,0.0,49.5,51.8,51.5,51.4,53.1,54.5
2019-05-15,多摩川,2,6.76,6.82,6.75,6.81,6.85,6.94,.08,.04,.09,.17,.11,0.03,1,5,6,2,3,4.0,1,1,0,0,0,1,,,0.0,0.0,0.0,,山　田　　和　佐,喜多須　　杏　奈,羽　野　　直　也,岡　部　　大　輝,梶　野　　学　志,原　田　　秀　弥,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,54.5,48.9,51.6,51.0,51.0,53.8
2019-05-15,　津　,2,6.65,6.72,6.75,6.74,6.71,6.66,.06,.03,.12,.12,.09,0.05,1,2,3,4,5,6.0,1,1,0,0,0,0,,,0.0,0.0,0.0,0.0,上　野　　真之介,谷　野　　錬　志,真　庭　　明　志,今　村　　　　豊,水　摩　　　　敦,山　下　　和　彦,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,51.2,51.4,51.0,51.0,51.0,50.0
2019-05-15,三　国,2,6.67,6.68,6.75,6.77,6.73,6.75,.03,.22,.19,.11,.36,0.11,1,2,3,6,4,5.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,滝　沢　　芳　行,池　田　　雄　一,佐　藤　　大　騎,西　山　　祐　希,多　田　　有　佑,泥　谷　　一　毅,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,52.3,51.0,50.5,52.7,55.8
2019-05-15,住之江,2,6.86,6.83,6.85,6.87,6.87,6.91,.01,.05,.08,.11,.02,0.06,1,2,3,4,5,6.0,0,1,1,1,1,1,0.0,,,,,,岩　川　　仁　士,山　田　　佑　樹,服　部　　　　剛,益　田　　啓　司,土　屋　　太　朗,高　憧　　四　季,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.6,56.2,51.0,52.3,52.2,45.5
2019-05-15,児　島,2,6.71,6.72,6.84,6.72,6.79,6.85,.23,.19,.12,.16,.08,0.03,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,勝　浦　　真　帆,大　澤　　真　菜,伊　藤　　玲　奈,深　見　　亜由美,白　石　　佳　江,大　橋　　由　珠,0.0,-0.5,-0.5,0.0,0.0,0.0,46.0,45.0,45.5,44.5,46.0,50.8
2019-05-15,下　関,2,6.74,6.81,6.74,6.79,6.77,6.78,.12,.03,.03,.05,.15,0.09,1,2,3,4,5,6.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,片　山　　雅　雄,赤　池　　修　平,水　長　　照　雄,中　林　　秀　人,加　藤　　雅　之,澤　　　　大　介,-0.5,-0.5,0.0,-0.5,-0.5,0.0,50.5,51.5,51.0,58.9,51.0,51.0
2019-05-15,福　岡,2,6.88,6.97,6.89,6.91,6.94,6.88,.14,.08,.09,.23,.09,0.22,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,金　子　　貴　志,泉　　　　啓　文,川　上　　　　剛,木　村　　浩　士,山　田　　竜　一,野見山　　拓　己,0.0,-0.5,-0.5,-0.5,0.0,0.0,50.0,58.2,52.0,52.7,51.0,52.4
2019-05-15,唐　津,2,6.63,6.70,6.70,6.70,6.75,6.73,.03,.12,.02,.04,.02,0.01,5,1,2,3,4,6.0,0,0,1,1,0,0,0.0,0.0,,,0.0,0.0,中　田　　達　也,浅　見　　昌　克,前　田　　光　昭,井　町　　　　泰,渡　辺　　　　豊,増　田　　　　進,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.7,51.0,51.9,48.5,54.1,52.6
2019-05-15,桐　生,3,6.74,6.79,6.68,6.77,6.80,6.74,.18,.33,.15,.07,.06,0.04,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,池　田　　紫　乃,水　口　　由　紀,松　本　　晶　恵,定　野　　久　恵,宇　野　　弥　生,茶　谷　　　　桜,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,44.5,47.1,46.5,48.3,46.5,47.0
2019-05-15,江戸川,3,6.81,6.86,6.81,6.85,6.96,6.79,.21,.04,.07,.01,.24,0.15,1,2,3,4,5,6.0,0,0,1,1,0,0,0.0,0.0,,,0.0,0.0,植　田　　太　一,荒　井　　翔　伍,北　野　　輝　季,是　澤　　孝　宏,桑　原　　将　光,須　藤　　博　倫,0.0,0.5,0.5,0.0,0.5,0.5,58.0,52.5,51.9,50.5,51.7,51.0
2019-05-15,多摩川,3,6.80,6.85,6.76,6.69,6.83,6.77,.09,.06,.03,.32,.24,0.27,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,吉　田　　　　光,小　林　　　　泰,池　上　　裕　次,小　林　　基　樹,齋　藤　　達　希,板　橋　　侑　我,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.0,52.0,51.0,51.5,51.5,51.3
2019-05-15,　津　,3,6.71,6.77,6.74,6.74,6.75,6.67,.08,.00,.11,.15,.08,0.02,1,2,3,4,5,6.0,1,0,0,0,1,0,,0.0,0.0,0.0,,0.0,太　田　　和　美,西　島　　義　則,村　岡　　賢　人,中　辻　　崇　人,前　沢　　丈　史,原　田　　幸　哉,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.2,54.0,52.2,51.7,52.5,51.2
2019-05-15,三　国,3,6.77,6.71,6.74,6.76,6.80,6.82,.06,.17,.31,.14,.06,0.14,1,3,4,6,2,5.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,吉　田　　裕　平,森　　　　秋　光,市　橋　　卓　士,川　上　　聡　介,野　中　　義　生,遠　藤　　晃　司,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,51.1,54.4,51.0,55.8,52.3,52.6
2019-05-15,住之江,3,6.93,6.92,6.92,6.95,6.94,6.81,.04,.03,.10,.03,.04,0.08,1,2,3,5,6,4.0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,,,高　山　　秀　雄,森　定　　晃　史,松　本　　庸　平,村　上　　奈　穂,沖　　　　　　悟,山　本　　兼　士,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,52.0,51.0,51.0,48.7,51.8,51.3
2019-05-15,児　島,3,6.74,6.76,6.72,6.73,6.69,6.72,.11,.23,.15,.06,.21,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,喜　井　　つかさ,西　舘　　果　里,稲　生　　夏　季,前　田　　紗　希,西　澤　　日花里,土　屋　　実沙希,-0.5,0.0,-0.5,0.0,-0.5,-0.5,47.7,51.4,50.9,48.9,43.5,45.5
2019-05-15,下　関,3,6.78,6.78,6.73,6.78,6.78,6.76,.13,.02,.18,.14,.07,0.13,1,2,3,4,5,6.0,0,1,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,榮　田　　将　彦,笠　井　　広　幸,前　田　　篤　哉,山　本　　浩　次,吉　村　　茂　樹,中　井　　俊　祐,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.0,59.5,51.0,54.2,61.3,50.5
2019-05-15,福　岡,3,6.89,6.96,6.87,6.91,6.91,6.92,.01,.24,.00,.05,.45,0.47,1,2,3,5,4,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,近　江　　翔　吾,松　田　　憲　幸,富　永　　修　一,小　池　　公　生,吉　田　　隆　義,宮　地　　孝四朗,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.4,52.5,51.3,50.0,53.5,51.3
2019-05-15,唐　津,3,6.76,6.67,6.73,6.72,6.72,6.68,.22,.20,.26,.14,.09,0.17,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,鋤　柄　　貴　俊,深　水　　慎一郎,森　野　　正　弘,川　添　　英　正,横　田　　貴　満,前　原　　大　道,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,52.6,53.6,51.2,51.2,54.4
2019-05-15,桐　生,4,6.72,6.81,6.76,6.69,6.75,6.77,.02,.05,.08,.03,.03,0.04,1,2,3,4,5,6.0,0,0,1,0,0,0,0.0,0.0,,0.0,0.0,0.0,東　　　　潤　樹,嶋　田　　貴　支,尾　形　　栄　治,鳥居塚　　孝　博,藤　井　　　　理,上　之　　晃　弘,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.9,51.6,53.6,51.0,59.7,54.0
2019-05-15,江戸川,4,6.82,6.86,6.79,6.83,6.86,6.9,.05,.03,.01,.19,.08,0.14,1,2,3,4,5,6.0,0,1,1,0,0,0,0.0,,,0.0,0.0,0.0,下　條　　雄太郎,芦　澤　　　　望,岡　村　　　　仁,永　嶋　　裕　一,安河内　　　　将,宮之原　　輝　紀,0.5,0.0,0.5,0.5,0.5,0.5,51.8,56.7,53.4,55.1,51.0,51.0
2019-05-15,多摩川,4,6.77,6.83,6.71,6.87,6.82,6.8,.04,.09,.08,.01,.02,0.04,1,2,3,4,5,6.0,1,0,0,1,0,1,,0.0,0.0,,0.0,,清　埜　　翔　子,品　田　　直　樹,深　澤　　達　徳,平　見　　真　彦,北　村　　征　嗣,萩　原　　知　哉,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,49.0,50.5,52.7,53.0,52.4,51.8
2019-05-15,　津　,4,6.68,6.69,6.66,6.69,6.71,6.62,.06,.19,.26,.11,.19,0.17,1,2,3,4,5,6.0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,中　島　　孝　平,丹　下　　　　将,平　尾　　崇　典,柳　沢　　　　一,新　田　　雄　史,古　賀　　繁　輝,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,55.8,48.5,51.0,52.7,54.0
2019-05-15,三　国,4,6.69,6.71,6.68,6.84,6.81,6.8,.10,.03,.01,.05,.02,0.03,1,2,3,5,6,4.0,1,1,1,1,0,0,,,,,0.0,0.0,稗　田　　聖　也,赤　岩　　善　生,山　室　　展　弘,齋　藤　　智　裕,中　村　　魁　生,秋　元　　　　誠,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.4,51.8,50.0,56.1,50.5,53.5
2019-05-15,住之江,4,6.87,6.84,6.86,6.96,6.91,6.92,.12,.09,.01,.08,.11,0.14,1,2,3,4,5,6.0,1,1,0,1,0,1,,,0.0,,0.0,,犬　童　　千　秋,佐　藤　　博　亮,平　岡　　重　典,眞　田　　英　二,山　本　　寛　久,萩　原　　善　行,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,49.8,53.0,50.5,50.5,51.0,50.0
2019-05-15,児　島,4,6.65,6.75,6.70,6.70,6.79,6.71,.03,.13,.26,.24,.18,0.48,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,西　村　　美智子,仁　科　　さやか,浜　田　　亜理沙,小　芦　　るり華,實　森　　美　祐,赤　井　　星璃菜,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,48.9,46.5,47.0,49.9,48.5,52.2
2019-05-15,下　関,4,6.73,6.76,6.80,6.77,6.82,6.75,.16,.02,.03,.13,.12,0.04,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,小　林　　孝　弘,茶　谷　　信　次,武　田　　信　一,高　山　　智　至,多羅尾　　達　之,森　永　　　　隆,0.0,-0.5,-0.5,-0.5,0.0,-0.5,50.5,51.0,59.9,54.8,51.3,50.0
2019-05-15,福　岡,4,6.85,6.90,6.89,6.89,6.89,6.9,.14,.17,.05,.07,.08,0.07,1,2,3,4,5,6.0,0,0,1,1,1,1,0.0,0.0,,,,,中　島　　浩　哉,山　崎　　聖　司,金　子　　龍　介,寺　嶋　　　　雄,桂　林　　　　寛,篠　原　　晟　弥,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,54.4,50.5,50.5,51.0,51.3,51.0
2019-05-15,唐　津,4,6.79,6.81,6.80,6.70,6.71,6.79,.02,.01,.07,.11,.01,0.09,6,1,2,3,5,4.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,白　水　　勝　也,市　川　　美　宏,白　井　　弘　文,丸　山　　龍太郎,後　藤　　　　浩,高　濱　　芳　久,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,52.1,53.5,51.2,50.5,51.9
2019-05-15,桐　生,5,6.71,6.63,6.71,6.82,6.77,6.71,.06,.05,.03,.07,.14,0.01,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,磯　部　　　　誠,鈴　木　　諒　祐,谷　川　　将　太,川　俣　　昌　史,村　田　　　　敦,今　坂　　晃　広,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.0,52.3,52.3,57.1,51.5
2019-05-15,江戸川,5,6.95,6.82,6.96,6.91,6.86,6.85,.07,.06,.07,.10,.13,0.02,1,2,3,4,5,6.0,1,0,1,1,1,1,,0.0,,,,,村　越　　　　篤,稲　田　　浩　二,荒　川　　健　太,村　上　　　　遼,後　藤　　翔　之,黒　柳　　浩　孝,0.0,0.5,0.5,0.0,2.0,1.5,53.9,51.0,54.1,51.0,52.4,54.4
2019-05-15,多摩川,5,6.76,6.79,6.75,6.78,6.82,6.72,.08,.03,.08,.01,.06,0.11,1,2,3,4,5,6.0,1,1,1,0,1,1,,,,0.0,,,梅　内　　夕貴奈,瀬　川　　公　則,西　舘　　　　健,松　浦　　博　人,大　田　　直　弥,岡　谷　　健　吾,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,45.5,53.2,54.1,55.9,51.6,54.4
2019-05-15,　津　,5,6.70,6.69,6.72,6.72,6.71,6.69,.08,.01,.01,.15,.02,0.01,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,魚　谷　　智　之,上　村　　純　一,久　田　　敏　之,松　井　　　　繁,松　田　　祐　季,金　田　　　　諭,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.5,51.0,51.0,50.5,51.0,51.2
2019-05-15,三　国,5,6.78,6.77,6.78,6.92,6.89,6.79,.02,.17,.15,.01,.19,0.23,1,2,3,6,4,5.0,1,0,0,1,0,0,,0.0,0.0,,0.0,0.0,清　水　　紀　克,森　安　　弘　雅,中　山　　将　太,金　光　　佑　治,大久保　　信一郎,服　部　　幸　男,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,54.2,51.0,52.3,51.7,51.1,53.2
2019-05-15,住之江,5,6.78,6.86,6.85,6.84,6.94,6.91,.01,.20,.06,.04,.01,0.03,1,2,3,4,5,6.0,0,0,0,1,1,1,0.0,0.0,0.0,,,,椎　名　　　　豊,関　野　　　　文,川　上　　昇　平,前　川　　守　嗣,樫　葉　　次　郎,藤　田　　竜　弘,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.2,45.0,51.6,56.7,56.2,57.4
2019-05-15,児　島,5,6.72,6.69,6.72,6.71,6.68,6.74,.21,.33,.17,.16,.18,0.48,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,土　屋　　　　南,篠　木　　亜衣花,遠　藤　　エ　ミ,平　高　　奈　菜,喜　多　　那由夏,白　石　　有　美,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,47.1,47.9,45.5,46.0,47.4,55.8
2019-05-15,下　関,5,6.77,6.79,6.74,6.80,6.84,6.81,.04,.08,.19,.02,.05,0.17,1,2,3,4,5,6.0,0,0,0,1,1,1,0.0,0.0,0.0,,,,西　川　　昌　希,堤　　　　健　一,椎　原　　　　健,金　子　　賢　志,佐　竹　　太　一,守　屋　　大　地,-0.5,-0.5,0.0,-0.5,0.0,-0.5,52.7,51.0,50.5,50.5,51.0,51.0
2019-05-15,福　岡,5,6.82,6.90,6.90,6.85,6.94,6.86,.11,.15,.18,.15,.21,0.22,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,林　　　　恵　祐,関　　　　　　道,土　屋　　智　則,永　井　　　　源,津久井　　拓　也,阪　本　　聖　秀,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,56.2,54.2,51.1,51.0,51.1,51.0
2019-05-15,唐　津,5,6.80,6.77,6.79,6.82,6.78,6.92,.09,.21,.30,.12,.07,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,野　村　　　　誠,中　島　　友　和,門　間　　雄　大,江　本　　真　治,川　崎　　公　靖,杉　本　　洋　一,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.5,52.4,52.6,53.6,51.0,51.5
2019-05-15,桐　生,6,6.72,6.73,6.67,6.77,6.73,6.77,.23,.23,.43,.18,.19,0.19,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,香　川　　素　子,久保田　　美　紀,深　尾　　巴　恵,松　瀬　　弘　美,渋　田　　治　代,山　崎　　小葉音,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,47.0,48.1,46.0,47.1,48.1,45.0
2019-05-15,江戸川,6,6.82,6.77,6.84,6.89,6.91,6.82,.01,.05,.04,.13,.11,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,野　中　　一　平,三井所　　尊　春,重　木　　輝　彦,飯　山　　　　泰,白　石　　　　健,前　出　　達　吉,0.5,0.5,0.5,0.5,0.0,0.5,53.6,51.0,49.5,51.1,51.0,50.5
2019-05-15,多摩川,6,6.78,6.80,6.81,6.74,6.79,6.78,.13,.04,.04,.04,.12,0.09,1,2,3,4,5,6.0,0,0,0,1,0,0,0.0,0.0,0.0,,0.0,0.0,岡　部　　大　輝,藤　山　　雅　弘,原　田　　篤　志,木　下　　陽　介,山　田　　和　佐,松　田　　大志郎,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,51.0,52.0,51.0,53.4,54.5,51.0
2019-05-15,　津　,6,6.69,6.78,6.74,6.71,6.69,6.75,.01,.01,.20,.12,.04,0.05,1,2,3,4,5,6.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,,0.0,吉　川　　元　浩,真　庭　　明　志,秦　　　　英　悟,吉　永　　則　雄,杉　山　　裕　也,今　村　　　　豊,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.5,51.0,51.0,51.2,51.0,51.0
2019-05-15,三　国,6,6.79,6.80,6.83,6.85,6.73,6.79,.17,.20,.07,.03,.11,0.08,1,2,3,4,5,6.0,0,0,1,0,0,0,0.0,0.0,,0.0,0.0,0.0,平　瀬　　城　啓,西　山　　祐　希,岡　田　　憲　行,島　田　　賢　人,川　上　　清　人,岡　部　　貴　司,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.0,50.5,52.1,54.8,60.1,52.7
2019-05-15,住之江,6,6.78,6.75,6.85,6.82,6.86,6.91,.25,.03,.03,.06,.02,0.02,1,2,3,4,5,6.0,0,1,0,1,0,1,0.0,,0.0,,0.0,,鈴　木　　　　猛,上　條　　嘉　嗣,仲　口　　博　崇,渡　辺　　浩　司,五反田　　　　忍,長谷川　　親　王,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,54.3,53.9,51.5,51.0,48.6,57.3
2019-05-15,児　島,6,6.76,6.72,6.75,6.72,6.76,6.71,.12,.19,.12,.18,.08,0.01,1,2,3,4,5,6.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,原　田　　佑　実,孫　崎　　百　世,千　葉　　真　弥,守　屋　　美　穂,今　井　　美　亜,高　石　　梨　菜,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,46.5,46.5,49.1,45.5,47.0,50.1
2019-05-15,下　関,6,6.77,6.78,6.82,6.82,6.91,6.78,.05,.11,.01,.43,.12,0.03,1,2,3,4,5,6.0,0,0,1,0,0,0,0.0,0.0,,0.0,0.0,0.0,長谷川　　　　充,加　藤　　雅　之,川　尻　　泰　輔,南　　　　佑　典,鈴　木　　貴　司,塩　田　　雄　一,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,51.0,51.0,54.7,51.0,56.4,50.5
2019-05-15,福　岡,6,6.88,6.91,6.93,6.94,6.89,6.89,.02,.05,.15,.17,.05,0.02,1,3,5,2,6,4.0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,笠　　　　雅　雄,中　嶋　　達　也,江　口　　晃　生,坂　本　　雅　佳,橋　本　　久　和,河　相　　秀　行,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,59.0,52.3,51.5,59.0,51.0,51.0
2019-05-15,唐　津,6,6.72,6.80,6.74,6.83,6.78,6.82,.10,.24,.14,.05,.12,0.23,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,中　尾　　　　誠,待　鳥　　雄　紀,國　弘　　翔　平,海老澤　　泰　行,杉　山　　貴　博,松　田　　英　数,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,54.2,49.0,56.5,51.8,56.4
2019-05-15,桐　生,7,6.71,6.73,6.73,6.72,6.73,6.79,.18,.13,.22,.25,.18,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,長　嶋　　万　記,加　藤　　　　綾,定　野　　久　恵,竹　野　　未　華,水　口　　由　紀,蜂　須　　瑞　生,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,49.5,47.9,48.3,49.4,47.1,46.5
2019-05-15,江戸川,7,7.06,7.04,7.04,6.97,7.07,6.97,.05,.01,.19,.04,.13,0.15,1,2,3,4,5,6.0,1,1,0,0,0,0,,,0.0,0.0,0.0,0.0,山　本　　修　一,渡　邉　　雄　朗,富　永　　正　人,齊　藤　　　　仁,室　田　　泰　史,荒　井　　輝　年,0.0,1.0,0.0,0.5,0.0,-0.5,53.1,51.2,51.4,50.0,54.5,55.2
2019-05-15,多摩川,7,6.78,6.78,6.70,6.75,6.71,6.78,.06,.08,.05,.11,.07,0.37,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,齋　藤　　達　希,後　藤　　隼　之,藤　原　　菜　希,羽　野　　直　也,金　子　　順　一,武　富　　智　亮,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.5,53.1,47.4,51.6,52.3,51.0
2019-05-15,　津　,7,6.68,6.76,6.68,6.77,6.68,6.77,.11,.09,.24,.10,.03,0.11,1,2,3,4,5,6.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,,0.0,毒　島　　　　誠,水　摩　　　　敦,江　夏　　　　満,松　尾　　　　拓,松　下　　一　也,村　岡　　賢　人,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.1,51.0,52.5,49.0,51.8,52.2
2019-05-15,三　国,7,6.79,6.68,6.83,6.73,6.89,6.83,.09,.17,.23,.00,.12,0.01,1,2,3,4,5,6.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,佐　藤　　大　騎,花　田　　和　明,高　倉　　和　士,市　橋　　卓　士,安　東　　幸　治,菅　沼　　佳　昭,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,51.0,51.0,52.4,51.0,53.2,50.5
2019-05-15,住之江,7,6.80,6.80,6.83,6.99,6.73,6.89,.10,.21,.16,.21,.06,0.08,1,2,3,4,5,6.0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,,,田　添　　康　介,大　神　　康　司,山　田　　佑　樹,横　澤　　剛　治,山　本　　兼　士,大　町　　利　克,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,53.4,51.2,56.2,55.8,51.3,53.0
2019-05-15,児　島,7,6.76,6.76,6.75,6.73,6.72,6.77,.05,.11,.07,.15,.08,0.25,1,2,3,4,5,6.0,1,0,1,0,0,0,,0.0,,0.0,0.0,0.0,樋　口　　由加里,戸　敷　　晃　美,塩　崎　　桐　加,稲　生　　夏　季,小　野　　生　奈,渡　邉　　真奈美,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,45.0,47.1,49.6,50.9,45.5,46.0
2019-05-15,下　関,7,6.78,6.82,6.78,6.70,6.80,6.84,.08,.13,.08,.01,.09,0.1,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,畔　柳　　俊　吾,寺　島　　吉　彦,松　下　　直　也,佐　藤　　　　翼,前　田　　篤　哉,赤　池　　修　平,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,51.4,49.5,51.0,51.1,51.0,51.5
2019-05-15,福　岡,7,6.90,6.94,6.90,6.90,6.90,6.89,.11,.06,.02,.07,.11,0.04,1,2,3,4,5,6.0,1,1,0,0,0,0,,,0.0,0.0,0.0,0.0,岩　崎　　正　哉,宮　地　　孝四朗,上　平　　真　二,山　崎　　昭　生,松　本　　真　吾,木　村　　浩　士,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,53.3,51.3,52.1,51.0,51.5,52.7
2019-05-15,唐　津,7,6.69,6.76,6.76,6.77,6.75,6.72,.20,.12,.16,.21,.20,0.2,1,2,4,6,3,5.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,塚　田　　修　二,増　田　　　　進,雑　賀　　勇　貴,一　色　　雅　昭,渡　邉　　　　翼,徳　増　　秀　樹,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,56.4,52.6,53.0,53.2,48.5,51.6
2019-05-15,桐　生,8,6.71,6.69,6.72,6.77,6.78,6.71,.03,.07,.05,.07,.13,0.03,1,2,3,5,6,4.0,0,0,1,0,0,0,0.0,0.0,,0.0,0.0,0.0,秋　田　　健太郎,谷　川　　将　太,太　田　　克　哉,村　田　　　　敦,嶋　田　　貴　支,藤　井　　　　理,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,60.5,52.3,50.5,57.1,51.6,59.7
2019-05-15,江戸川,8,7.26,6.91,6.91,6.98,6.98,6.93,.22,.16,.01,.15,.05,0.22,1,2,3,4,5,6.0,0,0,1,0,0,0,0.0,0.0,,0.0,0.0,0.0,永　井　　彪　也,是　澤　　孝　宏,笠　原　　　　亮,松　井　　洪　弥,永　田　　秀　二,永　嶋　　裕　一,0.0,0.0,0.5,0.5,0.5,0.5,51.3,50.5,52.8,52.7,53.5,55.1
2019-05-15,多摩川,8,6.77,6.76,6.79,6.83,6.80,6.73,.06,.04,.03,.03,.01,0.06,1,2,3,4,5,6.0,0,0,0,1,1,1,0.0,0.0,0.0,,,,中　村　　直　喜,板　橋　　侑　我,品　田　　直　樹,池　上　　裕　次,喜多須　　杏　奈,生　田　　波美音,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.0,51.3,50.5,51.0,48.9,47.2
