,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6
0,2019-01-05,桐　生,1,6.94,6.98,6.95,7.02,6.97,6.93,0.03,0.04,0.01,0.12,0.06,0.03,1,2,3,4,5,6.0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,深　澤　　　　勉,石　岡　　将　太,亀　山　　高　雅,藤　生　　雄　人,富　澤　　祐　作,崎　　　　利　仁,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.9,53.0,51.3,51.3,51.0,52.8
1,2019-01-05,戸　田,1,6.97,6.9,6.88,6.75,6.86,6.99,0.12,0.09,0.09,0.06,0.04,0.14,1,2,3,4,5,6.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,諏　訪　　忠　宏,荒　田　　泰　明,齋　藤　　智　裕,飯　島　　　　誠,小　川　　時　光,松　本　　純　平,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.2,52.3,55.9,51.8,52.9,53.6
2,2019-01-05,江戸川,1,6.74,6.64,6.79,6.75,6.77,6.77,0.02,0.06,0.26,0.01,0.11,0.07,1,2,3,4,5,6.0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,荒　井　　翔　伍,磯　村　　　　匠,内　山　　文　典,森　作　　雄　大,岡　　　　悠　平,金　山　　立　樹,0.5,0.0,0.5,0.0,0.0,0.5,52.1,51.2,53.4,51.1,55.3,53.5
3,2019-01-05,平和島,1,6.76,6.81,6.8,6.88,6.78,6.81,0.17,0.4,0.06,0.18,0.21,0.18,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,高　木　　圭　右,マイケ　　ル田代,折　下　　寛　法,中　谷　　有　希,本　吉　　正　樹,田　邉　　亮　蔵,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,53.9,51.0,51.0,56.1,53.8,55.0
4,2019-01-05,多摩川,1,6.77,6.77,6.74,6.73,6.81,6.9,0.07,0.02,0.01,0.08,0.18,0.48,1,2,3,4,5,6.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,芦　澤　　　　望,小　澤　　　　学,金　澤　　一　洋,中　村　　　　尊,山　口　　　　亮,山　崎　　小葉音,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,55.0,52.1,50.5,52.2,51.0,44.0
5,2019-01-05,浜名湖,1,6.66,6.73,6.73,6.74,6.75,6.79,0.05,0.06,0.21,0.2,0.19,0.27,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,後　藤　　孝　義,服　部　　幸　男,後　藤　　正　宗,幸　田　　智　裕,伊　達　　正　利,川　島　　拓　郎,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,53.3,52.6,52.7,54.1,52.0
6,2019-01-05,蒲　郡,1,6.79,6.73,6.8,6.76,6.72,6.8,0.16,0.2,0.09,0.18,0.11,0.19,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,村　上　　橋　蔵,土　性　　雅　也,前　田　　義　哲,森　作　　広　大,丹　下　　　　健,豊　田　　訓　靖,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,54.9,54.9,51.8,53.7,52.6,51.2
7,2019-01-05,常　滑,1,6.77,6.71,6.83,6.78,6.8,6.78,0.07,0.18,0.11,0.01,0.03,0.01,1,2,3,4,5,6.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,若女井　　　　正,後　藤　　隼　之,大　石　　和　彦,水　野　　暁　広,大　町　　利　克,前　田　　　　滉,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,52.8,53.7,55.9,53.8,51.0
8,2019-01-05,三　国,1,6.63,6.76,6.65,6.64,6.65,6.59,0.19,0.16,0.01,0.08,0.12,0.09,1,2,3,4,5,6.0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,松　田　　祐　季,窪　田　　好　弘,秋　元　　　　誠,吉　田　　和　仁,籾　山　　佳　岳,金　田　　智　博,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,53.2,52.2,55.0,51.5,53.9
9,2019-01-05,びわこ,1,6.67,6.69,6.62,6.67,6.66,6.68,0.14,0.07,0.05,0.12,0.22,0.11,1,5,2,3,4,6.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,谷　川　　祐　一,西　村　　　　歩,角　山　　雄　哉,澤　田　　尚　也,藤　井　　　　徹,上　田　　紗　奈,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,47.5,51.7,51.0,51.0,45.5
10,2019-01-05,住之江,1,6.77,6.86,6.86,6.82,6.81,6.79,0.07,0.08,0.13,0.11,0.15,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,桐　村　　翔　太,新　出　　浩　司,山　崎　　　　郡,井　上　　一　輝,野　間　　大　樹,福　田　　翔　吾,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.0,51.6,51.0,50.5,51.0,51.7
11,2019-01-05,尼　崎,1,6.67,6.59,6.65,6.65,6.65,6.67,0.04,0.05,0.06,0.01,0.06,0.15,1,2,3,4,5,6.0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,宮　本　　裕　之,鶴　本　　崇　文,雑　賀　　勇　貴,加　藤　　啓　太,中　野　　夢　斗,藤　岡　　俊　介,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,51.0,51.0,52.0,51.5,51.1,50.0
12,2019-01-05,児　島,1,6.83,6.86,6.81,6.82,6.87,6.91,0.05,0.18,0.17,0.16,0.04,0.11,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,山　地　　正　樹,池　田　　真　治,今　出　　晋　二,浜　崎　　準　也,坂　本　　雅　佳,中　村　　　　格,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,52.8,53.0,55.6,50.5,57.0,56.3
13,2019-01-05,若　松,1,6.94,6.97,6.91,6.89,6.94,6.95,0.16,0.43,0.25,0.11,0.21,0.34,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,梶　原　　　　正,木　山　　誠　一,橋　本　　　　明,吉　武　　真　也,杉　山　　勝　匡,眞　鳥　　章　太,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,54.3,56.0,52.1,51.3,50.5,53.4
14,2019-01-05,芦　屋,1,6.82,6.82,6.76,6.81,6.73,6.72,0.08,0.33,0.04,0.47,0.11,0.19,1,2,3,4,5,6.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,竹　井　　奈　美,志々目　　裕　樹,大　野　　芳　顕,今　村　　賢二郎,新　開　　　　航,中　　　　亮　太,-0.5,0.0,-0.5,0.0,-0.5,-0.5,46.5,54.3,52.1,56.5,51.0,54.2
15,2019-01-05,福　岡,1,6.87,6.87,6.9,6.87,6.89,6.92,0.07,0.01,0.05,0.28,0.09,0.11,1,2,3,4,5,6.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,青　木　　幸太郎,胡　本　　悟　志,浮　田　　圭　浩,山　一　　鉄　也,竹　下　　大　樹,池　田　　紫　乃,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,50.5,51.0,51.3,51.0,53.5,44.5
