,date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,exhibition_flying_flag_1,exhibition_flying_flag_2,exhibition_flying_flag_3,exhibition_flying_flag_4,exhibition_flying_flag_5,exhibition_flying_flag_6,exhibition_late_flag_1,exhibition_late_flag_2,exhibition_late_flag_3,exhibition_late_flag_4,exhibition_late_flag_5,exhibition_late_flag_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
0,2019-11-19,桐　生,1,6.89,6.77,6.81,6.86,6.88,6.98,0.09,0.04,0.01,0.04,0.12,0.12,1,2,3,4,5,6.0,0,0,1,1,1,1,0,0,0,0,0,0,魚　谷　　香　織,佐々木　　裕　美,大　瀧　　明日香,落　合　　直　子,渡　邉　　優　美,平　高　　奈　菜,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,7,曇り,46.0,47.0,46.0,47.5,47.3,45.5,8
1,2019-11-19,江戸川,1,6.79,6.82,6.79,6.75,6.76,6.76,0.31,0.05,0.01,0.18,0.27,0.18,1,2,3,4,5,6.0,0,1,1,0,0,0,0,0,0,0,0,0,瀬　川　　公　則,堤　　　　健　一,若　林　　　　将,樋　口　　範　政,豊　田　　　　聡,齊　藤　　　　仁,20.0,0.0,0.0,1.0,0.0,0.0,0.5,17.0,5,曇り,55.8,51.0,51.9,54.7,51.7,50.5,2
2,2019-11-19,平和島,1,6.77,6.79,6.82,6.72,6.78,6.79,0.05,0.13,0.09,0.17,0.18,0.3,1,2,3,6,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,木　村　　亮　太,高　濱　　芳　久,寳　田　　亮　治,長　田　　光　子,茶　谷　　　　桜,長　岡　　茂　一,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,19.0,3,晴,51.4,52.4,52.1,49.7,46.5,51.4,1
3,2019-11-19,常　滑,1,6.82,6.81,6.79,6.76,6.78,6.76,0.06,0.14,0.02,0.01,0.02,0.01,1,2,3,4,6,5.0,0,0,1,1,0,1,0,0,0,0,0,0,牟　田　　奨　太,井　川　　正　人,吉　村　　和　也,藤　原　　孝　斗,小　川　　晃　司,鈴　木　　貴　司,13.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,17.0,5,晴,55.7,51.0,51.0,53.4,49.5,58.0,6
4,2019-11-19,びわこ,1,6.82,6.75,6.84,6.79,6.75,6.76,0.02,0.03,0.3,0.13,0.07,0.11,1,2,3,5,4,6.0,1,0,0,0,0,0,0,0,0,0,0,0,北　中　　元　樹,中　野　　和　裕,楠　原　　翔　太,松　井　　友　汰,塚　崎　　　　勝,香　川　　颯　太,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,2,晴,55.8,52.0,52.8,53.3,54.9,50.5,1
5,2019-11-19,尼　崎,1,6.72,6.74,6.76,6.74,6.85,6.77,0.0,0.01,0.08,0.01,0.01,0.02,1,2,3,5,6,4.0,0,1,0,1,0,1,0,0,0,0,0,0,星　野　　政　彦,鈴　木　　　　猛,山　本　　浩　次,一　色　　凌　雅,赤　池　　修　平,木　下　　雄　介,15.6,-0.5,-0.5,-0.5,1.5,-0.5,-0.5,15.8,0,晴,53.1,52.6,51.0,58.6,52.3,50.5,1
6,2019-11-19,鳴　門,1,6.83,6.91,6.8,6.79,6.91,6.85,0.03,0.07,0.38,0.16,0.22,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,山　崎　　　　郡,二　宮　　博　貴,宮　崎　　光　基,前　田　　　　滉,粟　田　　　　祥,畑　　　　竜　生,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,8,晴,51.0,52.0,53.4,49.5,56.0,51.1,8
7,2019-11-19,宮　島,1,6.68,6.63,6.62,6.65,6.69,6.7,0.0,0.17,0.17,0.13,0.04,0.06,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,山　本　　英　志,古　賀　　智　之,岸　本　　　　隆,石　田　　　　豪,新　出　　浩　司,藤　田　　竜　弘,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,2,晴,49.5,51.5,54.6,51.0,51.5,58.5,2
8,2019-11-19,徳　山,1,6.98,7.03,6.97,7.0,7.11,7.06,0.13,0.05,0.07,0.13,0.03,0.19,1,2,3,4,5,6.0,1,0,1,0,0,0,0,0,0,0,0,0,藤　山　　雅　弘,玄　馬　　　　徹,中　嶋　　達　也,内　田　　　　圭,岡　本　　　　大,山　崎　　　　祥,10.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,18.0,3,曇り,52.5,51.0,52.1,53.5,54.2,50.0,3
9,2019-11-19,下　関,1,6.69,6.77,6.76,6.75,6.73,6.82,0.14,0.27,0.36,0.03,0.04,0.01,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,渡　邊　　雄一郎,山　口　　貢　輝,山　来　　和　人,谷　川　　将　太,高　山　　哲　也,神　田　　達　也,10.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,16.0,2,晴,49.5,52.6,52.1,52.8,53.4,51.8,2
10,2019-11-19,福　岡,1,6.8,6.86,6.83,6.82,6.89,6.85,0.13,0.05,0.06,0.11,0.24,0.15,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,矢　後　　　　剛,川　島　　圭　司,東　口　　　　晃,高　木　　圭　大,田　頭　　虎　親,宇　野　　博　之,12.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,16.0,3,晴,53.7,51.0,52.4,51.8,55.0,54.4,2
11,2019-11-19,大　村,1,6.64,6.7,6.66,6.69,6.62,6.75,0.13,0.24,0.05,0.01,0.17,0.1,1,2,3,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,0,橋　本　　英　一,山　田　　貴　愛,盛　本　　真　輔,田　代　　達　也,吉　田　　翔　悟,篠　原　　晟　弥,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,4,曇り,53.1,54.8,51.0,52.2,51.7,51.3,5
